CAMPEP_0170826292	330	578
CAMPEP_0114126546	169	357
CAMPEP_0198275642	239	433
CAMPEP_0113451712	240	427
CAMPEP_0170950266	327	574
CAMPEP_0170821218	255	502
CAMPEP_0170954798	349	596
CAMPEP_0197703306	94	278
CAMPEP_0181300774	454	642
CAMPEP_0195334202	1	201
CAMPEP_0170965626	351	598
CAMPEP_0115377630	193	381
CAMPEP_0197825874	156	343
CAMPEP_0173391198	489	677
CAMPEP_0113484894	211	398
CAMPEP_0118350214	194	380
CAMPEP_0194170894	72	262
CAMPEP_0202480846	137	320
CAMPEP_0183112426	86	293
CAMPEP_0172421568	134	323
CAMPEP_0196840386	152	340
CAMPEP_0196837780	325	522
CAMPEP_0119305302	122	324
CAMPEP_0114120602	168	354
CAMPEP_0172017284	155	341
CAMPEP_0170715926	182	394
CAMPEP_0170682440	195	407
CAMPEP_0170670174	187	399
CAMPEP_0113271028	235	428
CAMPEP_0183283634	403	610
CAMPEP_0183007160	402	609
CAMPEP_0115786698	403	610
CAMPEP_0172080770	1	184
CAMPEP_0173470242	158	344
CAMPEP_0198707848	134	330
CAMPEP_0170922496	352	599
CAMPEP_0170805668	255	502
CAMPEP_0171034396	415	663
CAMPEP_0195614228	393	586
CAMPEP_0198248646	126	325
CAMPEP_0118179702	170	369
CAMPEP_0170883524	327	573
CAMPEP_0170810398	345	591
CAMPEP_0196717768	178	359
CAMPEP_0197840154	135	320
CAMPEP_0197635454	229	421
CAMPEP_0115839704	452	659
CAMPEP_0119191110	134	332
CAMPEP_0171996230	155	343
CAMPEP_0179209446	158	356
CAMPEP_0169477416	358	546
CAMPEP_0172045712	440	628
CAMPEP_0114124372	441	629
CAMPEP_0113575866	158	376
CAMPEP_0113600856	158	376
CAMPEP_0174927558	465	653
CAMPEP_0171028906	246	493
CAMPEP_0119354318	83	307
CAMPEP_0197624954	88	290
CAMPEP_0113550678	158	382
CAMPEP_0113554602	158	382
CAMPEP_0113536754	158	382
CAMPEP_0202808472	169	350
CAMPEP_0179139986	162	360
CAMPEP_0173437220	201	387
CAMPEP_0169432112	456	644
CAMPEP_0179032936	162	360
CAMPEP_0169482750	659	847
CAMPEP_0170805858	349	596
CAMPEP_0171055858	255	502
CAMPEP_0118956788	670	856
CAMPEP_0197670490	211	403
CAMPEP_0198277854	99	286
CAMPEP_0185117910	364	574
CAMPEP_0170775636	349	596
CAMPEP_0170467026	381	591
CAMPEP_0176369186	381	591
CAMPEP_0185045970	381	591
CAMPEP_0185083714	381	591
CAMPEP_0185118532	381	591
CAMPEP_0117030590	390	600
CAMPEP_0183613658	411	621
CAMPEP_0174754306	450	648
CAMPEP_0118523632	190	392
CAMPEP_0198305594	179	362
CAMPEP_0174300194	2	189
CAMPEP_0119056922	134	349
CAMPEP_0174316270	31	218
CAMPEP_0169350606	1	191
CAMPEP_0174306494	98	285
CAMPEP_0118812194	405	613
CAMPEP_0174377324	228	415
CAMPEP_0195874928	134	359
CAMPEP_0195934616	134	359
CAMPEP_0195911792	145	370
CAMPEP_0195850994	187	412
CAMPEP_0171032522	229	476
CAMPEP_0196344168	415	654
CAMPEP_0196384730	415	654
CAMPEP_0196424770	415	654
CAMPEP_0196300854	417	656
CAMPEP_0197622812	161	353
CAMPEP_0170825302	329	565
CAMPEP_0171017580	158	395
CAMPEP_0202736504	406	645
CAMPEP_0196673188	415	654
CAMPEP_0119242594	148	379
CAMPEP_0196511218	424	663
CAMPEP_0182172508	413	652
CAMPEP_0182379028	425	664
CAMPEP_0182359132	423	662
CAMPEP_0182109494	411	650
CAMPEP_0181861460	412	651
CAMPEP_0196546806	422	661
CAMPEP_0196454744	422	661
CAMPEP_0196485648	413	652
CAMPEP_0182405534	423	662
CAMPEP_0182261856	422	661
CAMPEP_0182263252	411	650
CAMPEP_0196028878	128	369
CAMPEP_0182285220	411	650
CAMPEP_0182382766	423	662
CAMPEP_0185339264	418	669
CAMPEP_0185472658	418	669
CAMPEP_0185345998	418	669
CAMPEP_0185464528	451	702
CAMPEP_0170836330	79	320
CAMPEP_0181880250	405	644
CAMPEP_0170773788	85	323
CAMPEP_0181932648	424	663
CAMPEP_0182008978	419	658
CAMPEP_0181777794	424	663
CAMPEP_0171039418	38	276
CAMPEP_0170870688	79	324
CAMPEP_0170987146	79	324
CAMPEP_0170840512	107	352
CAMPEP_0170911760	79	324
CAMPEP_0196004520	129	374
CAMPEP_0170795670	85	330
CAMPEP_0183333204	70	282
CAMPEP_0118181198	190	392
CAMPEP_0170763450	85	330
CAMPEP_0195272194	134	334
CAMPEP_0118348286	190	392
CAMPEP_0195269484	134	333
CAMPEP_0174708628	128	323
CAMPEP_0196087736	0	238
CAMPEP_0198158072	100	295
CAMPEP_0172978042	56	251
CAMPEP_0198173648	102	321
CAMPEP_0172966678	100	310
CAMPEP_0183344498	55	294
CAMPEP_0172983046	100	310
CAMPEP_0181075114	26	219
CAMPEP_0173010308	92	311
CAMPEP_0119269406	130	309
CAMPEP_0195811106	134	316
CAMPEP_0195664924	134	316
CAMPEP_0195757538	152	334
CAMPEP_0202156188	131	335
CAMPEP_0202174286	131	335
CAMPEP_0202267430	130	334
CAMPEP_0202234856	151	355
CAMPEP_0202193866	151	355
CAMPEP_0202133514	101	305
CAMPEP_0169737380	103	287
CAMPEP_0171065454	117	308
CAMPEP_0115660572	73	258
CAMPEP_0115286064	92	277
CAMPEP_0115713422	92	277
CAMPEP_0115555584	92	277
CAMPEP_0115336622	92	277
CAMPEP_0169858022	164	345
CAMPEP_0169643906	164	345
CAMPEP_0169761864	164	344
CAMPEP_0169883954	164	345
CAMPEP_0169843706	90	271
CAMPEP_0169648474	90	271
CAMPEP_0171059236	85	278
CAMPEP_0169737040	164	345
CAMPEP_0169902422	90	271
CAMPEP_0181734346	50	231
CAMPEP_0169905558	90	270
CAMPEP_0181572212	50	231
CAMPEP_0115409022	92	277
CAMPEP_0181445544	114	301
CAMPEP_0171167660	125	307
CAMPEP_0181724578	144	324
CAMPEP_0181567322	151	331
CAMPEP_0181652472	153	333
CAMPEP_0169754060	164	345
CAMPEP_0181676112	40	222
CAMPEP_0181607298	115	302
CAMPEP_0181665172	115	302
CAMPEP_0181735514	115	302
CAMPEP_0196933034	115	302
CAMPEP_0181422466	134	315
CAMPEP_0176815256	113	292
CAMPEP_0175506372	120	299
CAMPEP_0176730622	113	292
CAMPEP_0177063852	121	300
CAMPEP_0176887238	119	298
CAMPEP_0197091778	316	511
CAMPEP_0114672072	35	215
CAMPEP_0171106724	116	307
CAMPEP_0115832238	93	276
CAMPEP_0115884858	154	337
CAMPEP_0114657232	151	331
CAMPEP_0114671676	156	336
CAMPEP_0196618482	595	790
CAMPEP_0116366190	169	353
CAMPEP_0118755490	126	310
CAMPEP_0115697708	100	286
CAMPEP_0169780388	164	345
CAMPEP_0116192512	134	318
CAMPEP_0171094382	99	286
CAMPEP_0194549618	133	306
CAMPEP_0181426896	57	250
CAMPEP_0175501152	106	289
CAMPEP_0115687124	107	289
CAMPEP_0173734426	51	227
CAMPEP_0181733410	52	243
CAMPEP_0181720004	57	248
CAMPEP_0181588706	57	248
CAMPEP_0196904458	57	248
CAMPEP_0115205180	100	282
CAMPEP_0115402774	101	283
CAMPEP_0184166558	142	300
CAMPEP_0181651084	57	248
CAMPEP_0181653206	58	237
CAMPEP_0202675358	191	367
CAMPEP_0202515794	88	264
CAMPEP_0181571684	61	245
CAMPEP_0115611442	111	294
CAMPEP_0171168280	162	337
CAMPEP_0175235738	51	226
CAMPEP_0175616284	108	283
CAMPEP_0175596178	103	278
CAMPEP_0175202376	96	271
CAMPEP_0175273354	89	264
CAMPEP_0175521988	120	295
CAMPEP_0175663950	103	278
CAMPEP_0181423760	58	238
CAMPEP_0179717050	19	188
CAMPEP_0181423084	58	238
CAMPEP_0181477756	127	311
CAMPEP_0181422582	177	361
CAMPEP_0196904410	5	194
CAMPEP_0181424026	153	347
CAMPEP_0117362764	128	295
CAMPEP_0181724464	118	307
CAMPEP_0169703140	83	260
CAMPEP_0181510294	102	289
CAMPEP_0169809796	151	342
CAMPEP_0169652806	159	350
CAMPEP_0169859588	160	351
CAMPEP_0169734382	159	350
CAMPEP_0181426466	6	195
CAMPEP_0181450356	102	294
