	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Signal transduction mechanisms	9654.636030303029	183.4116666666667	93.01833333333335	184.00416666666666	87.62833333333332	99.29	3.255	135.8133333333333	77.60666666666667	0.6566666666666666	58.995	51.199999999999996	16.951666666666664	8.67	40.46	55.43	8.595	2.0300000000000002	6.99	66.87166666666667	6.119999999999999	6.725	3.9850000000000003	3.92	105.61166666666665	38.309999999999995	9.83	107.83000000000001	32.63	25.86	414.4400000000001
RNA processing and modification	6861.930030303031	46.553333333333335	46.80666666666668	119.78999999999996	12.515	88.86500000000001	5.47	53.825	49.99000000000001	4.6850000000000005	13.13	5.716666666666667	8.176666666666666	10.415	2.24	0.0	14.514999999999999	0.0	5.68	17.695	3.74	3.67	27.52	6.619999999999999	17.696666666666665	10.063333333333333	17.16	19.88	65.95	20.07	55.49
Unannotated	10289.620000000015	2890.370000000001	1533.8200000000004	1391.54	581.6800000000001	863.7800000000001	964.8899999999999	1341.8799999999994	825.31	291.08	2220.6299999999997	697.3600000000002	363.64	772.6799999999997	763.28	980.6600000000001	59195.120000000024	625.55	602.3599999999997	569.1199999999999	449.86000000000007	10468.849999999999	383.17	555.1800000000004	1126.57	854.49	50873.02999999999	20806.58999999998	2559.8799999999987	5564.0199999999995	546418.0800000001
Inorganic ion transport and metabolism	460.7426666666667	37.440000000000005	28.918333333333333	100.34583333333333	3.3200000000000003	50.245	6.13	9.99	25.303333333333327	5.86	0.0	1.98	0.0	10.04	0.0	2.57	6.28	3.84	0.0	2.18	0.0	21.73	4.73	0.0	8.44	1.1199999999999999	7.64	33.6	12.42	6.67	94.93500000000002
Coenzyme transport and metabolism	2840.1383333333333	12.08	24.115000000000002	34.48500000000001	3.27	1451.455	4.23	1.91	5.965	0.0	0.0	0.0	0.0	0.0	0.0	4.26	48.61	0.0	0.0	4.05	0.0	95.1	23.79	1.725	0.0	2.763333333333333	0.0	0.0	0.0	5473.38	30.479999999999997
Nucleotide transport and metabolism	205.76000000000002	14.18	19.785	15.510000000000002	26.32	18.424999999999997	0.38999999999999996	2.315	16.099999999999998	0.0	0.0	13.545000000000002	0.0	2.81	0.0	0.0	1.04	0.0	0.0	10.775	0.0	0.0	0.4566666666666667	0.0	0.66	40.77	0.0	24.78	6.86	0.0	27.22
Intracellular trafficking, secretion, and vesicular transport	5165.693030303025	89.04666666666665	202.66500000000005	88.42733333333331	116.26750000000001	6.535	7.166666666666666	10.46	98.7953333333333	16.245	97.57166666666666	11.883333333333333	399.615	2.27	7.52	14.915	48.114999999999995	4.3	2.13	10.625	25.375	15.625	38.559999999999995	4.85	37.96	7.525	25.159999999999997	109.81	3.31	34.885	212.03000000000003
Multiple classes	9961.308696969694	212.6216666666667	349.775	587.5558333333333	185.8358333333333	54.724999999999994	13.059999999999999	29.82166666666667	256.78450000000004	2.395	57.63999999999999	31.475	583.995	33.545	45.989999999999995	176.89833333333334	74.69499999999996	19.11	15.46	51.27666666666667	99.31	13.504999999999999	67.16166666666665	120.77	93.13166666666666	77.11333333333333	84.73500000000001	126.91	116.56000000000002	121.49	959.52
Lipid transport and metabolism	1175.6833333333334	58.85500000000001	29.764999999999997	114.985	298.5	30.745	5.595000000000001	13.44	36.56	9.16	13.163333333333334	12.79	2.18	97.005	0.35	36.34	0.32	0.0	1.325	32.690000000000005	0.0	1.9	5.145	0.0	14.08	69.59	3.53	16.0	5.28	20.419999999999998	180.81000000000003
Translation, ribosomal structure and biogenesis	16429.135696969704	1091.3450000000003	345.38833333333326	570.4991666666667	2212.655	30.92	22.79	417.065	18276.23916666667	22.89	6.99	12.94	7.493333333333334	55.68	7.775	0.0	151.26000000000002	7.99	7.73	4.15	1.05	0.0	1.38	4.25	136.64	37.76833333333334	1161.45	350.8	25.400000000000002	23.000000000000004	18090.629999999997
Chromatin structure and dynamics	740.7353333333335	52.041666666666664	2.64	17.69666666666667	43.775	0.0	0.0	4.92	85.22083333333332	2.32	1393.29	1695.21	0.0	5.09	2.5	0.0	10.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.28	0.77	0.0	0.0	371.52000000000004
Cell cycle control, cell division, chromosome partitioning	187.2736666666667	8.82	6.791666666666666	19.66	6.96	0.0	1.56	2.39	12.083333333333334	28.53	3.435	0.0	0.0	15.51	2.95	0.0	3.17	0.0	1.31	3.06	0.0	0.0	0.0	0.0	0.0	0.665	10.55	0.0	37.839999999999996	5.87	26.54
Amino acid transport and metabolism	977.6223333333331	17.435	14.374999999999998	138.0616666666667	3.51	15.690000000000001	0.0	13.055	110.14500000000002	0.0	2.14	4.3100000000000005	0.0	82.07	5.41	1.095	5.38	0.0	0.0	3.04	0.0	0.0	25.52	10.71	42.79	17.1	31.93	26.62	7.38	14.81	111.66
Cell wall/membrane/envelope biogenesis	203.26416666666668	16.87666666666667	31.630000000000003	16.519000000000002	9.25	2.206666666666667	3.6333333333333333	3.515	4.168333333333334	0.0	19.32	5.08	0.0	1.21	0.0	3.825	5.76	0.0	0.71	26.299999999999997	0.0	4.609999999999999	0.0	0.0	30.74	2.72	5.01	16.22	8.49	5.57	12.014999999999999
Replication, recombination and repair	2259.6840000000007	121.26833333333335	92.64999999999999	29.689999999999998	0.37	13.754999999999999	0.0	1.15	36.735	3.015	0.0	0.0	0.0	1.0350000000000001	1.17	0.0	25.790000000000003	0.0	0.0	1.53	0.0	0.0	10.499999999999998	0.0	31.5	0.0	86.28	1.97	55.04	13.16	4.79
Energy production and conversion	2223.4883333333323	86.83	150.44333333333336	88.48249999999999	229.75	10.544999999999998	13.22	2.95	45.4225	6.8966666666666665	68.59	33.300000000000004	0.0	43.225	13.235	4.15	0.86	0.0	0.0	25.104999999999997	2.27	0.0	7.879999999999999	7.99	0.0	25.59	27.57	19.87	26.94	27.735	318.35999999999996
Cytoskeleton	39857.05483333333	69.15833333333332	37.174166666666665	1503.3656666666668	235.21499999999997	1463.7949999999998	3.4299999999999997	53.745000000000005	53.86949999999999	0.0	1.905	4.01	10.048333333333334	27.23	75.055	7.65	14.354999999999999	0.0	0.0	26.323333333333334	7.3500000000000005	4.17	12.809999999999999	1.45	0.0	45.635	9222.929999999998	6223.99	18.630000000000003	1184.1899999999998	15528.220000000003
General function prediction only	10877.293696969702	202.145	152.10500000000005	260.40066666666667	157.06499999999997	131.59166666666667	22.455000000000002	46.82666666666667	154.45333333333335	19.031666666666663	34.53	25.259999999999998	7.12	94.53999999999999	21.305	37.00333333333334	65.57	7.04	13.58	80.78999999999999	12.809999999999999	18.849999999999998	44.38500000000001	15.629999999999999	16.63	83.70333333333333	73.35	137.70000000000002	121.03	159.85000000000002	575.5400000000002
