	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Intracellular trafficking, secretion, and vesicular transport	7162.614409090911	251.04166666666669	297.4608333333332	135.90066666666667	190.875	52.08	52.45333333333334	48.68000000000001	117.426	10.09	114.7	31.708333333333332	613.0183333333334	6.413333333333333	50.220000000000006	11.99	39.949999999999996	19.805	36.44	42.91666666666667	24.16	26.905	54.17	5.425	109.00999999999999	32.825	44.71	199.91000000000003	12.27	32.9	319.21000000000004
Multiple classes	13261.5814090909	261.3633333333333	506.8255000000001	887.3874999999999	300.24833333333333	129.745	16.91	98.35000000000002	341.6076666666669	40.28999999999999	65.68	76.30666666666667	755.6483333333334	52.68000000000001	75.27999999999999	225.76166666666666	81.74666666666668	46.370000000000005	31.57	122.755	132.79	23.515	58.20333333333333	118.955	127.92833333333333	121.8616666666667	172.39000000000001	173.29	155.48999999999998	153.51	1490.7350000000001
Lipid transport and metabolism	1511.5550000000007	81.2	38.55	203.23333333333335	259.08500000000004	18.235	15.95	13.34	44.61	0.0	2.7133333333333334	12.169999999999998	0.0	106.25999999999999	8.13	43.855	0.0	5.68	11.09	6.01	0.0	9.345	4.15	0.0	16.64	79.67500000000001	28.74	3.24	0.0	62.91	159.99
Translation, ribosomal structure and biogenesis	24186.832909090906	1873.3116666666665	417.6341666666666	852.0341666666667	5044.82	45.836666666666666	85.11500000000001	606.5500000000001	30185.406666666666	30.44	18.43	33.709999999999994	15.366666666666667	13.479999999999999	70.16	0.0	17.031666666666666	0.51	0.0	4.0600000000000005	0.0	0.0	5.24	0.24	181.22500000000002	49.465	3072.4	298.61	47.16	75.56	66568.06
Chromatin structure and dynamics	1707.4988333333333	51.43	6.09	23.33	83.69	0.0	0.0	6.199999999999999	172.135	2.93	2255.57	3889.96	0.0	3.34	0.0	0.0	9.05	5.07	2.58	1.1300000000000001	0.0	1.38	0.0	0.0	0.0	0.47	71.45	6.109999999999999	0.0	10.94	1075.2599999999998
Cell cycle control, cell division, chromosome partitioning	296.6046666666667	20.545	17.148333333333333	15.443333333333333	10.546666666666667	3.22	5.45	12.05	17.231666666666662	36.02	2.85	1.2066666666666666	0.0	1.9233333333333331	0.0	0.0	0.0	0.0	0.0	10.030000000000001	0.0	0.0	0.0	0.0	0.0	1.895	121.62	12.52	55.0	20.95	56.160000000000004
Amino acid transport and metabolism	1259.8928333333329	48.2	34.23833333333334	141.29666666666668	10.02	30.720000000000002	0.0	11.635	114.63000000000001	0.0	6.18	17.82	0.0	92.74000000000001	25.179999999999996	10.715	21.416666666666664	0.0	0.0	7.529999999999999	0.0	0.0	27.13	0.0	55.58	41.42	28.950000000000003	74.94	11.69	34.599999999999994	145.84999999999997
Cell wall/membrane/envelope biogenesis	234.36433333333338	16.513333333333335	47.79333333333333	17.764	12.715	2.27	7.09	1.0150000000000001	19.648333333333333	0.0	30.1	8.14	0.0	6.56	4.45	1.94	10.69	0.0	5.35	34.78	0.0	0.0	4.205	0.0	56.63666666666667	1.335	25.965	9.76	0.81	6.24	22.034999999999997
Replication, recombination and repair	2987.345666666667	179.33333333333331	66.55499999999999	44.99666666666667	2.8	15.62	16.54	9.115	58.97333333333334	0.0	0.0	0.0	38.25	4.87	8.14	0.0	26.73	0.0	0.0	5.699999999999999	0.0	0.0	14.23	0.0	32.665	4.71	58.79	0.0	91.69	6.67	71.33
Energy production and conversion	3293.4983333333344	119.63	219.50166666666664	83.99500000000002	358.605	27.91166666666667	44.38	32.15	58.974999999999994	0.0	26.68	46.575	0.0	70.17999999999999	26.044999999999998	0.0	8.08	0.0	3.88	54.114999999999995	0.0	1.16	18.62	37.04	0.0	36.21999999999999	85.91	17.259999999999998	33.58	101.39	432.95000000000016
Cytoskeleton	99500.33316666668	144.84500000000003	75.43333333333334	2175.9148333333333	368.89	794.215	9.348333333333333	43.68500000000001	63.902666666666676	6.14	4.28	4.526666666666666	6.26	25.72833333333333	78.10499999999999	5.24	17.096666666666668	13.87	0.0	33.25666666666667	2.04	6.890000000000001	19.865	0.96	2.46	112.625	12677.460000000001	14878.619999999999	11.69	1432.8400000000001	25231.575
General function prediction only	14517.02040909091	293.9783333333333	230.42633333333336	454.1531666666666	238.87666666666667	197.03833333333333	50.93333333333333	49.705	250.9616666666667	6.535	44.495000000000005	34.655	11.57	37.39	67.775	47.28666666666666	168.57666666666663	6.815	17.39	137.91	0.0	25.875	89.38000000000001	28.75	27.076666666666664	137.74499999999998	41.035	169.07	68.43	262.08	844.5350000000002
