Emi219|CAMPEP_0187749174
Emi219|CAMPEP_0187749460	K16862
Emi219|CAMPEP_0187749468
Emi219|CAMPEP_0187749470	K00555
Emi219|CAMPEP_0187749472
Emi219|CAMPEP_0187749474	K08516
Emi219|CAMPEP_0187749478	K00910
Emi219|CAMPEP_0187737858	K14326
Emi219|CAMPEP_0187749486	K05699
Emi219|CAMPEP_0187749490
Emi219|CAMPEP_0187749476
Emi219|CAMPEP_0187787104
Emi219|CAMPEP_0187749642
Emi219|CAMPEP_0187787380
Emi219|CAMPEP_0187787382
Emi219|CAMPEP_0187749632
Emi219|CAMPEP_0187787384
Emi219|CAMPEP_0187787386
Emi219|CAMPEP_0187749636
Emi219|CAMPEP_0187749638
Emi219|CAMPEP_0187749640
Emi219|CAMPEP_0187787390
Emi219|CAMPEP_0187787394	K06642
Emi219|CAMPEP_0187787396	K04536
Emi219|CAMPEP_0187749646	K12571
Emi219|CAMPEP_0187749784
Emi219|CAMPEP_0187749800	K16055
Emi219|CAMPEP_0187787688
Emi219|CAMPEP_0187787686
Emi219|CAMPEP_0187749788
Emi219|CAMPEP_0187749786
Emi219|CAMPEP_0187787690
Emi219|CAMPEP_0187787692
Emi219|CAMPEP_0187749792	K00586
Emi219|CAMPEP_0187787698
Emi219|CAMPEP_0187787702
Emi219|CAMPEP_0187788022
Emi219|CAMPEP_0187788026
Emi219|CAMPEP_0187788028
Emi219|CAMPEP_0187788030
Emi219|CAMPEP_0187788036
Emi219|CAMPEP_0187749916
Emi219|CAMPEP_0187788040
Emi219|CAMPEP_0187749918
Emi219|CAMPEP_0187788042
Emi219|CAMPEP_0187749920
Emi219|CAMPEP_0187737904
Emi219|CAMPEP_0187788044
Emi219|CAMPEP_0187750044
Emi219|CAMPEP_0187788358
Emi219|CAMPEP_0187788360
Emi219|CAMPEP_0187737918
Emi219|CAMPEP_0187788362
Emi219|CAMPEP_0187750048
Emi219|CAMPEP_0187750054	K01427
Emi219|CAMPEP_0187788370
Emi219|CAMPEP_0187788372
Emi219|CAMPEP_0187788374
Emi219|CAMPEP_0187788376
Emi219|CAMPEP_0187788696
Emi219|CAMPEP_0187750176
Emi219|CAMPEP_0187788698
Emi219|CAMPEP_0187750186	K07904
Emi219|CAMPEP_0187750184	K01937
Emi219|CAMPEP_0187750182	K06067
Emi219|CAMPEP_0187788704
Emi219|CAMPEP_0187750190
Emi219|CAMPEP_0187788706
Emi219|CAMPEP_0187750188	K09553
Emi219|CAMPEP_0187750306
Emi219|CAMPEP_0187789040
Emi219|CAMPEP_0187750310
Emi219|CAMPEP_0187737954	K00616
Emi219|CAMPEP_0187789044
Emi219|CAMPEP_0187789046
Emi219|CAMPEP_0187789048
Emi219|CAMPEP_0187789052
Emi219|CAMPEP_0187789058
Emi219|CAMPEP_0187750376	K07375
Emi219|CAMPEP_0187789392
Emi219|CAMPEP_0187789390
Emi219|CAMPEP_0187789388
Emi219|CAMPEP_0187789394
Emi219|CAMPEP_0187750428
Emi219|CAMPEP_0187789396
Emi219|CAMPEP_0187789398
Emi219|CAMPEP_0187789404
Emi219|CAMPEP_0187750432
Emi219|CAMPEP_0187789400
Emi219|CAMPEP_0187789402
Emi219|CAMPEP_0187789408
Emi219|CAMPEP_0187748276
Emi219|CAMPEP_0187737744
Emi219|CAMPEP_0187736426
Emi219|CAMPEP_0187748284	K10756
Emi219|CAMPEP_0187748288
Emi219|CAMPEP_0187748286
Emi219|CAMPEP_0187748290	K00953
Emi219|CAMPEP_0187748294
Emi219|CAMPEP_0187748292
Emi219|CAMPEP_0187748296	K06633
Emi219|CAMPEP_0187786526
Emi219|CAMPEP_0187786528
Emi219|CAMPEP_0187748528
Emi219|CAMPEP_0187786530
Emi219|CAMPEP_0187748536
Emi219|CAMPEP_0187737778
Emi219|CAMPEP_0187748534
Emi219|CAMPEP_0187786536	K03841
Emi219|CAMPEP_0187748538
Emi219|CAMPEP_0187786768	K09490
Emi219|CAMPEP_0187786772
Emi219|CAMPEP_0187786770	K11654
Emi219|CAMPEP_0187786776	K01895
Emi219|CAMPEP_0187786794
Emi219|CAMPEP_0187748678
Emi219|CAMPEP_0187786780
Emi219|CAMPEP_0187786778
Emi219|CAMPEP_0187786782
Emi219|CAMPEP_0187786784	K06944
Emi219|CAMPEP_0187748676
Emi219|CAMPEP_0187748900	K03026
Emi219|CAMPEP_0187748906
Emi219|CAMPEP_0187748908
Emi219|CAMPEP_0187737812
Emi219|CAMPEP_0187748916	K06119
Emi219|CAMPEP_0187748912	K08287
Emi219|CAMPEP_0187748910
Emi219|CAMPEP_0187748914
Emi219|CAMPEP_0187748918
Emi219|CAMPEP_0187748930
Emi219|CAMPEP_0187748922	K00036
Emi219|CAMPEP_0187748920
Emi219|CAMPEP_0187749176
Emi219|CAMPEP_0187749204	K07374
Emi219|CAMPEP_0187749182	K15013
Emi219|CAMPEP_0187749180
Emi219|CAMPEP_0187787052
Emi219|CAMPEP_0187749178
Emi219|CAMPEP_0187737834
Emi219|CAMPEP_0187749186
Emi219|CAMPEP_0187749188
Emi219|CAMPEP_0187749184
Emi219|CAMPEP_0187749192
Emi219|CAMPEP_0187749482
Emi219|CAMPEP_0187787106
Emi219|CAMPEP_0187787108
Emi219|CAMPEP_0187787110
Emi219|CAMPEP_0187787114	K03301
Emi219|CAMPEP_0187787112	K13988
Emi219|CAMPEP_0187749480	K17790
Emi219|CAMPEP_0187787118
Emi219|CAMPEP_0187787122
Emi219|CAMPEP_0187749484	K01640
Emi219|CAMPEP_0187787126
Emi219|CAMPEP_0187787392
Emi219|CAMPEP_0187787398
Emi219|CAMPEP_0187749650	K09598
Emi219|CAMPEP_0187737882	K00940
Emi219|CAMPEP_0187787400
Emi219|CAMPEP_0187787404
Emi219|CAMPEP_0187749654
Emi219|CAMPEP_0187749644
Emi219|CAMPEP_0187787408
Emi219|CAMPEP_0187749648
Emi219|CAMPEP_0187787412
Emi219|CAMPEP_0187787414
Emi219|CAMPEP_0187787704
Emi219|CAMPEP_0187737892
Emi219|CAMPEP_0187787708
Emi219|CAMPEP_0187787710
Emi219|CAMPEP_0187787714
Emi219|CAMPEP_0187749794
Emi219|CAMPEP_0187749796
Emi219|CAMPEP_0187787718
Emi219|CAMPEP_0187787720
Emi219|CAMPEP_0187749798	K01883
Emi219|CAMPEP_0187787722
Emi219|CAMPEP_0187749962
Emi219|CAMPEP_0187788056	K03842
Emi219|CAMPEP_0187788048
Emi219|CAMPEP_0187788050
Emi219|CAMPEP_0187749922
Emi219|CAMPEP_0187749928	K03260
Emi219|CAMPEP_0187788058
Emi219|CAMPEP_0187788060
Emi219|CAMPEP_0187788062
Emi219|CAMPEP_0187788064
Emi219|CAMPEP_0187749924
Emi219|CAMPEP_0187750056
Emi219|CAMPEP_0187788378
Emi219|CAMPEP_0187750060
Emi219|CAMPEP_0187750058
Emi219|CAMPEP_0187788386
Emi219|CAMPEP_0187750070
Emi219|CAMPEP_0187788396
Emi219|CAMPEP_0187788394
Emi219|CAMPEP_0187788398
Emi219|CAMPEP_0187788400
Emi219|CAMPEP_0187750194	K04730
Emi219|CAMPEP_0187788710
Emi219|CAMPEP_0187788714
Emi219|CAMPEP_0187750198	K09494
Emi219|CAMPEP_0187788720
Emi219|CAMPEP_0187788722
Emi219|CAMPEP_0187750192	K16803
Emi219|CAMPEP_0187750196
Emi219|CAMPEP_0187788726
Emi219|CAMPEP_0187750200
Emi219|CAMPEP_0187788730
Emi219|CAMPEP_0187789062
Emi219|CAMPEP_0187789064
Emi219|CAMPEP_0187789068	K13348
Emi219|CAMPEP_0187750314	K01958
Emi219|CAMPEP_0187789072
Emi219|CAMPEP_0187789074
Emi219|CAMPEP_0187789078
Emi219|CAMPEP_0187750312
Emi219|CAMPEP_0187789084
Emi219|CAMPEP_0187789412
Emi219|CAMPEP_0187789410
Emi219|CAMPEP_0187789416
Emi219|CAMPEP_0187789420
Emi219|CAMPEP_0187750440
Emi219|CAMPEP_0187789422
Emi219|CAMPEP_0187789428
Emi219|CAMPEP_0187789426
Emi219|CAMPEP_0187789430
Emi219|CAMPEP_0187750438	K05858
Emi219|CAMPEP_0187737746
Emi219|CAMPEP_0187748312	K08907
Emi219|CAMPEP_0187748298
Emi219|CAMPEP_0187748300
Emi219|CAMPEP_0187748302
Emi219|CAMPEP_0187748306	K18121
Emi219|CAMPEP_0187748304
Emi219|CAMPEP_0187786382	K14802
Emi219|CAMPEP_0187748310
Emi219|CAMPEP_0187748308
Emi219|CAMPEP_0187748314
Emi219|CAMPEP_0187786384
Emi219|CAMPEP_0187748318
Emi219|CAMPEP_0187737758	K12876
Emi219|CAMPEP_0187786534
Emi219|CAMPEP_0187748532
Emi219|CAMPEP_0187786538
Emi219|CAMPEP_0187748540
Emi219|CAMPEP_0187786540
Emi219|CAMPEP_0187748546
Emi219|CAMPEP_0187786544	K15188
Emi219|CAMPEP_0187748548	K05349
Emi219|CAMPEP_0187786542
Emi219|CAMPEP_0187786546
Emi219|CAMPEP_0187748542
Emi219|CAMPEP_0187748544
Emi219|CAMPEP_0187786786	K01408
Emi219|CAMPEP_0187786788
Emi219|CAMPEP_0187786790	K15104
Emi219|CAMPEP_0187748680
Emi219|CAMPEP_0187786792	K15027
Emi219|CAMPEP_0187786796
Emi219|CAMPEP_0187786798
Emi219|CAMPEP_0187786800	K17087
Emi219|CAMPEP_0187786802	K01601
Emi219|CAMPEP_0187748684	K07305
Emi219|CAMPEP_0187737790	K08653
Emi219|CAMPEP_0187786804
Emi219|CAMPEP_0187748924	K02495
Emi219|CAMPEP_0187748926
Emi219|CAMPEP_0187748928	K12831
Emi219|CAMPEP_0187786924
Emi219|CAMPEP_0187748936
Emi219|CAMPEP_0187748932
Emi219|CAMPEP_0187748934	K00759
Emi219|CAMPEP_0187786926
Emi219|CAMPEP_0187748938	K04730
Emi219|CAMPEP_0187748940
Emi219|CAMPEP_0187748944
Emi219|CAMPEP_0187748942
Emi219|CAMPEP_0187786928
Emi219|CAMPEP_0187749196	K01873
Emi219|CAMPEP_0187749190
Emi219|CAMPEP_0187749200
Emi219|CAMPEP_0187749194
Emi219|CAMPEP_0187749198	K00889
Emi219|CAMPEP_0187749206
Emi219|CAMPEP_0187737840	K01082
Emi219|CAMPEP_0187749202
Emi219|CAMPEP_0187749208	K01210
Emi219|CAMPEP_0187749210
Emi219|CAMPEP_0187787124
Emi219|CAMPEP_0187749494	K03100
Emi219|CAMPEP_0187787132
Emi219|CAMPEP_0187787130
Emi219|CAMPEP_0187749488
Emi219|CAMPEP_0187749498
Emi219|CAMPEP_0187749496
Emi219|CAMPEP_0187737862
Emi219|CAMPEP_0187736438
Emi219|CAMPEP_0187749492
Emi219|CAMPEP_0187749500	K10798
Emi219|CAMPEP_0187787416
Emi219|CAMPEP_0187749652
Emi219|CAMPEP_0187787424
Emi219|CAMPEP_0187787418
Emi219|CAMPEP_0187749656	K03135
Emi219|CAMPEP_0187787426
Emi219|CAMPEP_0187749658
Emi219|CAMPEP_0187749660
Emi219|CAMPEP_0187787430
Emi219|CAMPEP_0187787438	K08333
Emi219|CAMPEP_0187749802	K01866
Emi219|CAMPEP_0187749808	K16803
Emi219|CAMPEP_0187787728
Emi219|CAMPEP_0187787730
Emi219|CAMPEP_0187749806
Emi219|CAMPEP_0187787732
Emi219|CAMPEP_0187749804	K15109
Emi219|CAMPEP_0187749812
Emi219|CAMPEP_0187787738
Emi219|CAMPEP_0187787740
Emi219|CAMPEP_0187787742
Emi219|CAMPEP_0187788072
Emi219|CAMPEP_0187749926
Emi219|CAMPEP_0187788078
Emi219|CAMPEP_0187788074
Emi219|CAMPEP_0187788076
Emi219|CAMPEP_0187788080
Emi219|CAMPEP_0187788082
Emi219|CAMPEP_0187788084
Emi219|CAMPEP_0187788086
Emi219|CAMPEP_0187788090
Emi219|CAMPEP_0187788096	K00326
Emi219|CAMPEP_0187749930
Emi219|CAMPEP_0187788094
Emi219|CAMPEP_0187750078
Emi219|CAMPEP_0187737914
Emi219|CAMPEP_0187750062	K17943
Emi219|CAMPEP_0187788404
Emi219|CAMPEP_0187750064	K02133
Emi219|CAMPEP_0187788410
Emi219|CAMPEP_0187788412
Emi219|CAMPEP_0187788414	K16900
Emi219|CAMPEP_0187788418
Emi219|CAMPEP_0187750068
Emi219|CAMPEP_0187750202	K12393
Emi219|CAMPEP_0187737938
Emi219|CAMPEP_0187788732
Emi219|CAMPEP_0187750210
Emi219|CAMPEP_0187788734
Emi219|CAMPEP_0187750204
Emi219|CAMPEP_0187788736
Emi219|CAMPEP_0187750206
Emi219|CAMPEP_0187788738
Emi219|CAMPEP_0187750208
Emi219|CAMPEP_0187788744
Emi219|CAMPEP_0187750316	K18932
Emi219|CAMPEP_0187750318
Emi219|CAMPEP_0187737946
Emi219|CAMPEP_0187789082
Emi219|CAMPEP_0187750320	K19013
Emi219|CAMPEP_0187789088
Emi219|CAMPEP_0187750322
Emi219|CAMPEP_0187789090
Emi219|CAMPEP_0187789092
Emi219|CAMPEP_0187789094
Emi219|CAMPEP_0187789096
Emi219|CAMPEP_0187789098
Emi219|CAMPEP_0187789102
Emi219|CAMPEP_0187750324
Emi219|CAMPEP_0187737966
Emi219|CAMPEP_0187789440
Emi219|CAMPEP_0187789438
Emi219|CAMPEP_0187750442	K06694
Emi219|CAMPEP_0187789442
Emi219|CAMPEP_0187750456
Emi219|CAMPEP_0187789450
Emi219|CAMPEP_0187789452
Emi219|CAMPEP_0187789454
Emi219|CAMPEP_0187789458
Emi219|CAMPEP_0187748316
Emi219|CAMPEP_0187748324	K07297
Emi219|CAMPEP_0187748320	K08493
Emi219|CAMPEP_0187748322
Emi219|CAMPEP_0187748326
Emi219|CAMPEP_0187748332
Emi219|CAMPEP_0187748328
Emi219|CAMPEP_0187737754	K07025
Emi219|CAMPEP_0187786386	K10454
Emi219|CAMPEP_0187748330
Emi219|CAMPEP_0187748338
Emi219|CAMPEP_0187748334
Emi219|CAMPEP_0187748340
Emi219|CAMPEP_0187786548
Emi219|CAMPEP_0187748554
Emi219|CAMPEP_0187737782	K06067
Emi219|CAMPEP_0187748550
Emi219|CAMPEP_0187786552	K09496
Emi219|CAMPEP_0187786550	K09549
Emi219|CAMPEP_0187786554	K02704
Emi219|CAMPEP_0187748552
Emi219|CAMPEP_0187748558	K07912
Emi219|CAMPEP_0187748556
Emi219|CAMPEP_0187748568
Emi219|CAMPEP_0187786806	K08900
Emi219|CAMPEP_0187786808
Emi219|CAMPEP_0187786810	K10843
Emi219|CAMPEP_0187786812
Emi219|CAMPEP_0187786814	K01869
Emi219|CAMPEP_0187748682
Emi219|CAMPEP_0187786816
Emi219|CAMPEP_0187786818
Emi219|CAMPEP_0187786820
Emi219|CAMPEP_0187748688
Emi219|CAMPEP_0187786824	K16803
Emi219|CAMPEP_0187786822
Emi219|CAMPEP_0187786826
Emi219|CAMPEP_0187748690
Emi219|CAMPEP_0187748964	K08827
Emi219|CAMPEP_0187737816
Emi219|CAMPEP_0187748946
Emi219|CAMPEP_0187748948
Emi219|CAMPEP_0187748950
Emi219|CAMPEP_0187748952
Emi219|CAMPEP_0187748954
Emi219|CAMPEP_0187748958	K02955
Emi219|CAMPEP_0187786930
Emi219|CAMPEP_0187748956
Emi219|CAMPEP_0187748960	K09489
Emi219|CAMPEP_0187736294
Emi219|CAMPEP_0187748966
Emi219|CAMPEP_0187749212
Emi219|CAMPEP_0187749214
Emi219|CAMPEP_0187749216
Emi219|CAMPEP_0187749220
Emi219|CAMPEP_0187749218
Emi219|CAMPEP_0187749226
Emi219|CAMPEP_0187737838
Emi219|CAMPEP_0187749222
Emi219|CAMPEP_0187749228
Emi219|CAMPEP_0187749230
Emi219|CAMPEP_0187749232
Emi219|CAMPEP_0187749234
Emi219|CAMPEP_0187787140
Emi219|CAMPEP_0187787144
Emi219|CAMPEP_0187749504
Emi219|CAMPEP_0187749502
Emi219|CAMPEP_0187749508
Emi219|CAMPEP_0187787148
Emi219|CAMPEP_0187787150
Emi219|CAMPEP_0187749506
Emi219|CAMPEP_0187749512
Emi219|CAMPEP_0187787152
Emi219|CAMPEP_0187749510
Emi219|CAMPEP_0187787156
Emi219|CAMPEP_0187749664
Emi219|CAMPEP_0187787436
Emi219|CAMPEP_0187787440
Emi219|CAMPEP_0187787442
Emi219|CAMPEP_0187787444
Emi219|CAMPEP_0187749668
Emi219|CAMPEP_0187737878
Emi219|CAMPEP_0187749662
Emi219|CAMPEP_0187787448
Emi219|CAMPEP_0187749666
Emi219|CAMPEP_0187787452
Emi219|CAMPEP_0187749672
Emi219|CAMPEP_0187737888
Emi219|CAMPEP_0187749814
Emi219|CAMPEP_0187787748
Emi219|CAMPEP_0187787750
Emi219|CAMPEP_0187749816
Emi219|CAMPEP_0187787752	K03841
Emi219|CAMPEP_0187749820
Emi219|CAMPEP_0187749818
Emi219|CAMPEP_0187787756
Emi219|CAMPEP_0187787760
Emi219|CAMPEP_0187788100
Emi219|CAMPEP_0187788098
Emi219|CAMPEP_0187749934
Emi219|CAMPEP_0187788102
Emi219|CAMPEP_0187788106
Emi219|CAMPEP_0187749932
Emi219|CAMPEP_0187788110	K10841
Emi219|CAMPEP_0187788112
Emi219|CAMPEP_0187788114
Emi219|CAMPEP_0187788116
Emi219|CAMPEP_0187788120
Emi219|CAMPEP_0187749942
Emi219|CAMPEP_0187788420
Emi219|CAMPEP_0187750072
Emi219|CAMPEP_0187788422
Emi219|CAMPEP_0187750076
Emi219|CAMPEP_0187788424
Emi219|CAMPEP_0187750074
Emi219|CAMPEP_0187788426
Emi219|CAMPEP_0187788428
Emi219|CAMPEP_0187788430	K15156
Emi219|CAMPEP_0187788432
Emi219|CAMPEP_0187750080
Emi219|CAMPEP_0187737926
Emi219|CAMPEP_0187788434
Emi219|CAMPEP_0187788438
Emi219|CAMPEP_0187750216	K02923
Emi219|CAMPEP_0187788746
Emi219|CAMPEP_0187750222
Emi219|CAMPEP_0187788748
Emi219|CAMPEP_0187750212
Emi219|CAMPEP_0187750214
Emi219|CAMPEP_0187788754
Emi219|CAMPEP_0187737930
Emi219|CAMPEP_0187788760
Emi219|CAMPEP_0187788762
Emi219|CAMPEP_0187788764
Emi219|CAMPEP_0187788766
Emi219|CAMPEP_0187789106
Emi219|CAMPEP_0187789110
Emi219|CAMPEP_0187789112
Emi219|CAMPEP_0187789114
Emi219|CAMPEP_0187750328
Emi219|CAMPEP_0187789116
Emi219|CAMPEP_0187750326
Emi219|CAMPEP_0187789124
Emi219|CAMPEP_0187750332	K01953
Emi219|CAMPEP_0187737952
Emi219|CAMPEP_0187789122
Emi219|CAMPEP_0187789120
Emi219|CAMPEP_0187789460	K13348
Emi219|CAMPEP_0187750444
Emi219|CAMPEP_0187789464
Emi219|CAMPEP_0187750446	K18468
Emi219|CAMPEP_0187789466
Emi219|CAMPEP_0187789472
Emi219|CAMPEP_0187750450	K03526
Emi219|CAMPEP_0187789474
Emi219|CAMPEP_0187750448
Emi219|CAMPEP_0187789478
Emi219|CAMPEP_0187750452
Emi219|CAMPEP_0187748336
Emi219|CAMPEP_0187748346	K04631
Emi219|CAMPEP_0187786388
Emi219|CAMPEP_0187748342
Emi219|CAMPEP_0187748344
Emi219|CAMPEP_0187748348
Emi219|CAMPEP_0187748350	K06171
Emi219|CAMPEP_0187737756
Emi219|CAMPEP_0187786390
Emi219|CAMPEP_0187748354
Emi219|CAMPEP_0187748352
Emi219|CAMPEP_0187748356	K06943
Emi219|CAMPEP_0187748366	K09955
Emi219|CAMPEP_0187786558
Emi219|CAMPEP_0187786562	K00228
Emi219|CAMPEP_0187786556
Emi219|CAMPEP_0187748564
Emi219|CAMPEP_0187786560
Emi219|CAMPEP_0187748560	K06158
Emi219|CAMPEP_0187786566
Emi219|CAMPEP_0187748562
Emi219|CAMPEP_0187786568
Emi219|CAMPEP_0187786570
Emi219|CAMPEP_0187748566	K15113
Emi219|CAMPEP_0187748572
Emi219|CAMPEP_0187748570
Emi219|CAMPEP_0187748694	K04488
Emi219|CAMPEP_0187748692
Emi219|CAMPEP_0187748700
Emi219|CAMPEP_0187748696
Emi219|CAMPEP_0187748698	K10047
Emi219|CAMPEP_0187748704
Emi219|CAMPEP_0187748702
Emi219|CAMPEP_0187748712
Emi219|CAMPEP_0187786832
Emi219|CAMPEP_0187748708
Emi219|CAMPEP_0187748962
Emi219|CAMPEP_0187748968	K11204
Emi219|CAMPEP_0187748972
Emi219|CAMPEP_0187748970
Emi219|CAMPEP_0187748974
Emi219|CAMPEP_0187748978
Emi219|CAMPEP_0187748976	K03773
Emi219|CAMPEP_0187786932
Emi219|CAMPEP_0187786934
Emi219|CAMPEP_0187748982	K04371
Emi219|CAMPEP_0187737818
Emi219|CAMPEP_0187786936
Emi219|CAMPEP_0187786938
Emi219|CAMPEP_0187749236
Emi219|CAMPEP_0187749242
Emi219|CAMPEP_0187749238
Emi219|CAMPEP_0187749240	K18159
Emi219|CAMPEP_0187737842
Emi219|CAMPEP_0187749246	K08850
Emi219|CAMPEP_0187749244
Emi219|CAMPEP_0187749260	K01835
Emi219|CAMPEP_0187749250
Emi219|CAMPEP_0187749248
Emi219|CAMPEP_0187749252	K09858
Emi219|CAMPEP_0187749254
Emi219|CAMPEP_0187749256
Emi219|CAMPEP_0187787158
Emi219|CAMPEP_0187749514
Emi219|CAMPEP_0187737864
Emi219|CAMPEP_0187787166
Emi219|CAMPEP_0187787164	K01507
Emi219|CAMPEP_0187749518
Emi219|CAMPEP_0187787168	K03798
Emi219|CAMPEP_0187787170
Emi219|CAMPEP_0187787172
Emi219|CAMPEP_0187749520
Emi219|CAMPEP_0187749524	K12307
Emi219|CAMPEP_0187787174
Emi219|CAMPEP_0187787456
Emi219|CAMPEP_0187749674
Emi219|CAMPEP_0187749670
Emi219|CAMPEP_0187787462
Emi219|CAMPEP_0187787464
Emi219|CAMPEP_0187749678
Emi219|CAMPEP_0187749676
Emi219|CAMPEP_0187787468
Emi219|CAMPEP_0187749680	K03355
Emi219|CAMPEP_0187749682	K14768
Emi219|CAMPEP_0187787470
Emi219|CAMPEP_0187787762
Emi219|CAMPEP_0187787764
Emi219|CAMPEP_0187749822
Emi219|CAMPEP_0187749842
Emi219|CAMPEP_0187787774
Emi219|CAMPEP_0187749824
Emi219|CAMPEP_0187787772
Emi219|CAMPEP_0187749826	K01487
Emi219|CAMPEP_0187787770
Emi219|CAMPEP_0187787776
Emi219|CAMPEP_0187788122
Emi219|CAMPEP_0187788124
Emi219|CAMPEP_0187788126
Emi219|CAMPEP_0187749940
Emi219|CAMPEP_0187788128
Emi219|CAMPEP_0187749938
Emi219|CAMPEP_0187788130
Emi219|CAMPEP_0187788132	K09647
Emi219|CAMPEP_0187749946	K18399
Emi219|CAMPEP_0187788134
Emi219|CAMPEP_0187788138
Emi219|CAMPEP_0187749948
Emi219|CAMPEP_0187788140
Emi219|CAMPEP_0187750082
Emi219|CAMPEP_0187788440
Emi219|CAMPEP_0187788442
Emi219|CAMPEP_0187788444	K01176
Emi219|CAMPEP_0187788446
Emi219|CAMPEP_0187788448
Emi219|CAMPEP_0187788450
Emi219|CAMPEP_0187788452
Emi219|CAMPEP_0187788456
Emi219|CAMPEP_0187750088
Emi219|CAMPEP_0187788460
Emi219|CAMPEP_0187788464
Emi219|CAMPEP_0187788466
Emi219|CAMPEP_0187750220
Emi219|CAMPEP_0187788770
Emi219|CAMPEP_0187788772
Emi219|CAMPEP_0187750218	K12818
Emi219|CAMPEP_0187788776
Emi219|CAMPEP_0187788778
Emi219|CAMPEP_0187788780
Emi219|CAMPEP_0187750224
Emi219|CAMPEP_0187788784
Emi219|CAMPEP_0187788788
Emi219|CAMPEP_0187788790
Emi219|CAMPEP_0187750226
Emi219|CAMPEP_0187788792
Emi219|CAMPEP_0187789128
Emi219|CAMPEP_0187750330
Emi219|CAMPEP_0187789130
Emi219|CAMPEP_0187750334	K12842
Emi219|CAMPEP_0187789132
Emi219|CAMPEP_0187789136
Emi219|CAMPEP_0187789134
Emi219|CAMPEP_0187789142
Emi219|CAMPEP_0187750338
Emi219|CAMPEP_0187789140
Emi219|CAMPEP_0187789144
Emi219|CAMPEP_0187750336
Emi219|CAMPEP_0187737964
Emi219|CAMPEP_0187750460	K11096
Emi219|CAMPEP_0187789480
Emi219|CAMPEP_0187789490
Emi219|CAMPEP_0187789492
Emi219|CAMPEP_0187750468	K02957
Emi219|CAMPEP_0187789496
Emi219|CAMPEP_0187789498
Emi219|CAMPEP_0187789500
Emi219|CAMPEP_0187750454	K04730
Emi219|CAMPEP_0187789502
Emi219|CAMPEP_0187748362
Emi219|CAMPEP_0187748358
Emi219|CAMPEP_0187748360
Emi219|CAMPEP_0187748364	K02935
Emi219|CAMPEP_0187748368	K01194
Emi219|CAMPEP_0187748378
Emi219|CAMPEP_0187748370
Emi219|CAMPEP_0187748372
Emi219|CAMPEP_0187786394	K17302
Emi219|CAMPEP_0187748376
Emi219|CAMPEP_0187748374
Emi219|CAMPEP_0187786572
Emi219|CAMPEP_0187748576	K09527
Emi219|CAMPEP_0187786574
Emi219|CAMPEP_0187748584	K07299
Emi219|CAMPEP_0187786576
Emi219|CAMPEP_0187786578
Emi219|CAMPEP_0187748578
Emi219|CAMPEP_0187737776
Emi219|CAMPEP_0187748582
Emi219|CAMPEP_0187786580
Emi219|CAMPEP_0187748586
Emi219|CAMPEP_0187748588
Emi219|CAMPEP_0187748710
Emi219|CAMPEP_0187748716
Emi219|CAMPEP_0187737788
Emi219|CAMPEP_0187748718	K00799
Emi219|CAMPEP_0187748720
Emi219|CAMPEP_0187748722
Emi219|CAMPEP_0187748728	K18442
