	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Other amino acid metabolism	77.89	0.0	0.0	6.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.56	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	825.6000000000001	32.39	81.75999999999999	836.98	38.57	0.0	0.0	9.08	13.65	0.0	81.2	3.17	0.0	0.0	0.0	0.0	2.38	0.0	0.0	0.0	0.0	0.0	0.0	3.24	6.13	59.01	33.39	0.0	0.0	0.0	0.0
RNA processing	1657.62	50.94	5.99	46.3	0.0	46.73	762.11	21.995	10.059999999999999	0.0	52.88	0.0	0.0	39.88	51.75	0.0	2.26	0.0	39.94	4.3	9.85	9.27	23.1	0.0	0.0	0.0	7.91	246.34	258.43	5.29	346.44
Cofactor and vitamin biosynthesis	1365.465	5.22	12.64	58.37	0.0	1878.78	6.32	0.0	27.45	0.0	0.0	0.0	0.0	0.0	0.0	15.74	15.379999999999999	8.08	0.0	0.0	0.0	0.0	3.7	0.0	29.08	0.0	0.0	30.37	13.530000000000001	1.9100000000000001	26.94
Glycan metabolism	99.47	46.86	1.26	22.9	0.0	0.0	0.0	0.0	12.21	0.0	2.66	0.0	0.0	0.0	1.86	0.0	3.15	0.0	0.0	0.0	12.24	3.31	0.0	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.0
Protein processing	1185.75	23.39	0.0	8.52	317.91	0.0	0.0	6.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	14.44	0.0	0.0	0.0	0.0	0.0	5.14	0.0	0.0	53.370000000000005
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	425.43	0.0	0.0	11.92	2.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53	0.0	0.0	0.0	0.0
Cysteine and methionine metabolism	4948.69	0.0	0.0	6.825	0.0	0.0	0.0	0.0	4.6499999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7492.81	0.0
Ubiquitin system	394.16499999999996	0.0	24.25	3.5399999999999996	20.41	0.0	0.0	9.16	11.54	0.0	0.0	50.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21	0.0	0.0	0.0	0.0	296.05	49.690000000000005	0.0	2.57	40.06
RNA polymerase	146.95	7.06	2.06	7.18	0.0	0.0	0.0	0.0	0.0	2.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.28	0.0	0.0	16.78	0.0	0.0	0.0	28.21	0.0	6.67	13.25	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
