	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	96.13	3.11	0.0	0.0	1.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.62	0.0	0.0	0.0	0.0	4.69	4.07	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	166.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	53.260000000000005	69.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.71	3.55
Carbon fixation	171.76	0.0	0.0	0.0	0.0	39.29	1.905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.16	0.0	0.0	0.0	11.58	4.86
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	35.435	0.0	11.24	0.0	11.71	0.0	0.0	0.0	21.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	64.24	0.0	22.27	5.98	0.0	0.0	0.0	0.0	25.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.61	0.0	8.54
Other carbohydrate metabolism	1434.1200000000001	120.28	7.04	20.560000000000002	377.07	338.8	1.905	0.0	3.19	36.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.77	42.28	101.08	0.0
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	1338.7499999999998	46.56	0.0	14.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.33	52.09	0.0	0.0	0.0	0.0	10.620000000000001
Pyrimidine metabolism	140.89000000000001	34.04	6.57	11.239999999999998	65.35	0.0	0.0	5.01	3.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.49	0.0	6.73	4.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.93
Photosynthesis	0.0	539.38	0.0	0.0	11.98	0.0	0.0	0.0	0.0	86.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.63
Fatty acid metabolism	2243.38	0.0	0.0	8.219999999999999	27.230000000000004	0.0	0.0	2.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03	0.0	0.0	0.0	0.0	1.94	0.0	0.0	0.0	0.0	0.0	9.07	0.0	35.12	0.0
Nitrogen metabolism	11.14	65.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99	0.0	0.0	0.0
Aromatic amino acid metabolism	207.21999999999997	11.540000000000001	0.0	0.0	6.48	0.0	0.0	0.0	4.48	0.0	0.0	0.0	0.0	0.0	3.06	0.0	8.71	0.0	0.0	0.0	0.0	2.18	85.09	0.0	0.0	2.94	3.93	0.0	0.0	18.78	7.79
Bacterial secretion system	153.07	3.54	0.0	0.0	0.0	0.0	0.0	0.0	1.68	0.0	0.0	0.0	0.0	0.0	0.0	27.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.72
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	125.01500000000001	0.0	0.0	0.0	13.28	0.0	0.0	0.0	6.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65	0.0	1.06	0.0	3.53
Nucleotide sugar	295.71999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	2101.8250000000007	13.06	131.44	70.285	0.0	77.8	99.54	17.38	2.16	0.0	0.0	15.99	30.21	0.0	0.0	0.0	20.71	0.0	0.0	0.0	0.0	0.0	1.97	13.53	1.67	0.0	8.28	69.81	23.6	21.65	12.05
Metabolic capacity	221.06	0.0	0.0	0.0	13.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43	0.0	0.0	4.36
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	96.11999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	137432.11999999997	23051.77000000002	16741.69999999999	23175.750000000036	12422.060000000009	10698.800000000001	5617.640000000002	11684.139999999994	10754.420000000002	3610.9999999999995	8765.369999999997	7502.179999999995	3758.7299999999996	6313.619999999999	2669.5000000000005	7943.019999999999	37175.66999999998	2590.800000000001	4456.749999999997	5826.659999999999	4053.0700000000006	5597.309999999998	3713.1799999999994	3604.689999999999	7691.670000000002	10003.830000000004	36405.289999999986	36687.41999999996	30192.169999999987	28434.959999999974	288301.8099999994
Aminoacyl tRNA	744.0699999999998	31.33	13.3	0.0	0.0	0.0	0.0	2.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	3.7800000000000002	0.0	4.65	3.63
Sugar metabolism	100.91999999999999	0.0	0.0	7.74	0.0	3.7	0.0	0.0	7.52	2.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	3355.539999999999	96.75	452.9	36.73	629.43	73.75	40.83	0.53	13.97	0.0	0.0	40.96	2.74	137.56	41.35	0.0	0.0	13.6	0.0	10.5	0.0	0.0	0.0	43.61	3.84	0.6	1.68	16.0	91.03	80.61	288.59000000000003
Terpenoid backbone biosynthesis	947.2500000000001	54.21	145.23	2.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.33	0.0	0.0	0.0	5.220000000000001	19.55	0.0	0.0	0.0
Lipopolysaccharide metabolism	6.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.04	0.43	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	5.9	0.0	0.0	2.24	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95	0.0	0.0	19.83	0.0	0.0	0.0	0.0	0.92
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	40.44	0.0	0.0	21.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.17	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	640.235	42.01	88.87	750.33	42.74	0.0	1.59	6.22	23.36	0.0	51.71	28.189999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.93	12.83	3.15	62.71	12.379999999999999	5.89	0.0	0.0	58.67
RNA processing	1977.9900000000002	70.0	3.21	70.48	0.0	58.27	884.0	15.125	14.39	26.91	131.51	0.0	11.48	24.24	45.67	0.0	4.84	0.0	41.98	0.37	26.45	2.04	49.91	0.0	1.4	0.0	7.67	46.42	64.51	36.49	388.08
Cofactor and vitamin biosynthesis	1733.6500000000003	12.46	14.23	76.67999999999999	0.0	1795.49	5.94	0.0	25.310000000000002	0.0	0.0	0.0	0.0	0.0	0.0	41.37	16.32	5.34	0.0	0.0	0.0	0.0	0.0	0.0	17.54	0.0	0.0	59.49999999999999	6.65	26.12	0.89
Glycan metabolism	118.53999999999999	35.39	12.13	38.14	0.0	0.0	0.0	0.0	8.18	0.0	2.01	0.0	0.0	0.0	2.16	0.0	3.4000000000000004	0.0	11.2	0.0	14.91	51.64	0.0	0.0	0.0	0.0	0.5	2.05	0.0	0.0	2.58
Protein processing	1474.9799999999998	57.19	0.0	0.85	260.49	0.0	0.0	3.89	1.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.66	0.0	22.040000000000003	6.49	2.52	0.0	0.0	0.0	7.46	5.12	0.0	0.0	170.49999999999997
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.400000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	416.01	0.0	0.0	17.86	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.64	0.54	9.98	0.0	5.58
Cysteine and methionine metabolism	1714.36	0.0	0.0	3.495	0.0	0.0	0.0	0.0	3.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1227.25	1.54
Ubiquitin system	670.5799999999999	4.49	31.0	12.86	14.22	0.0	0.0	6.91	2.5300000000000002	0.0	0.0	52.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	493.27	20.65	4.3	16.92	40.4
RNA polymerase	208.89000000000001	4.36	9.11	5.11	0.0	0.0	6.1	0.0	0.0	24.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01	0.0	0.0	0.0	0.0	0.0	2.8899999999999997	0.0	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
