	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.0005390336778867444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24886394012296176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.00366579424984074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.00030406247555553795	0.0022126115619482637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbon fixation	0.002833046569039987	0.0	0.0	0.0	0.0	0.0012428535918468805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0002581030823534496	0.0	0.0024721550280443396	0.0	0.0	0.0	0.0	0.0	0.03765983534769662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.00024379784076074664	0.0	0.07371275153512852	0.0	0.0	0.0	0.0	0.0	0.11122788579435977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004428893407095687	0.3620899651121983	0.0	0.0
Other carbohydrate metabolism	0.017628623144846044	0.009258629347069015	0.0	0.005304694794245659	0.12066960358908115	0.14401450916489444	0.0	0.0	0.03152916447714135	0.09483607710707755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021608586694406358	0.0	0.022013929027898758	0.001906412939146342
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.02864883340754812	0.007473638174838425	0.0	0.001542170465577547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31652466237755755	0.17453481758348907	0.0	0.0	0.0	0.0	0.000291336665536012
Pyrimidine metabolism	0.009827092240502155	0.0018206262047070635	0.0036550679178074907	0.0	0.0	0.0	0.0	0.10824837812789621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20230806608357627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021049064573581102	0.0	0.0	0.0009697294747241705
Photosynthesis	0.0	0.15090140434423438	0.0	0.0	0.0008225590972827948	0.0	0.0	0.0	0.0	0.6503447305473478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004763183553874303
Fatty acid metabolism	0.012252895974413704	0.0	0.0	0.0	0.0006735047642181274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013751214771622935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001566099790779651	0.0
Nitrogen metabolism	0.0010713712852407345	0.005876540810211055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	0.0015251822472560567	0.0	0.0	0.0	0.000334912205157648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017489878542510124	0.0	0.0	0.0	0.0	0.0	0.0	0.20841121495327103	0.143485342019544	0.0	0.0	0.03339562850410336	0.0	0.0	0.0	0.0	0.0
Bacterial secretion system	0.0005119450289133281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.0005805797518740628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleotide sugar	0.0031970693125479184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.03620580555402525	0.0	0.07209123049522848	0.008045298934880457	0.0	0.02110089209268926	0.19115163796014858	0.0	0.0	0.0	0.0	0.36278515491998636	0.5276567944250871	0.0	0.0	0.0	0.010908649173955296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037481404200235702	0.0	0.0	0.13576686052926065	0.09388740942589954	0.0	0.0007281517442405933
Metabolic capacity	0.006332656522931454	0.0	0.0	0.0	0.009456669353325018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.0006912170990857123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.00899799696181018	0.002837844404490013	0.0058215263563624765	0.0	0.0	0.0	0.0	0.08433734939759037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013863148831847305	0.0	0.0	0.0	0.0
Sugar metabolism	0.00044833235885215954	0.0	0.0	0.002155322578397536	0.0	0.0	0.0	0.0	0.0	0.14253552835232872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	0.04407018821132432	0.025436934091387652	0.23815093436827137	0.0	0.07723406682786617	0.0031209434639710553	0.4008780817291455	0.055236329935125124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3760842627013631	0.0	0.0	0.0	0.012616163372553566	0.006906638498415536	0.0	0.033949595725566224	0.07035362606056852	0.0	0.0024370482999726897
Terpenoid backbone biosynthesis	0.00672255044804321	0.004214652477444643	0.023392434673967944	0.003994778916857501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011100247590973876	0.0	0.0	0.0	0.0
Lipopolysaccharide metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.533963891726078e-05
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	0.00012844280749192894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10765472312703583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	0.0009328843719496734	0.0	0.0	0.0008918576186472562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032664337368977	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	0.005320941138800715	0.0	0.0731678141364736	0.11543053033012665	0.002366467559520524	0.0	0.0	0.05171455050973124	0.10579786302329654	0.0	0.16600932233775548	0.12802179094313926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11213130738604048	0.0033855268726195524	0.0	0.0	0.0	0.0012154854363953566
RNA processing	0.046021484037937495	0.0029868636312098086	0.0033892447965124003	0.007887365814911671	0.0	0.02026771987000672	0.4079702803107058	0.0602409638554217	0.14590996671921527	0.0	0.8339906776622446	0.0	0.0	0.730535510824155	0.8399460188933873	0.0	0.058819241982507285	0.0	0.623050259965338	0.0	0.0	0.0	0.34413680781758954	0.0	0.0	0.0	0.0	0.13657856163411983	0.40647385479242787	0.0027607724057083774	0.0021700213431645847
Cofactor and vitamin biosynthesis	0.030093967175253505	0.0022579652396455927	0.01646774236423084	0.036008751352882964	0.0	0.8102530818165916	0.0	0.0	0.14555964266946922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023056365403304177	0.0	0.0	0.0	0.0	0.0	0.08615635179153094	0.0	0.0	0.0	0.0	0.0079278768105663	0.012881649842075927	0.0	0.0
Glycan metabolism	0.0029188780185962046	0.0032881416330563513	0.007562667800845318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005709426627793975	0.0	0.0	0.0	0.24349442379182157	0.5542056074766355	0.0	0.0	0.0	0.0	0.0	0.026415748577552918	0.046056026919345176	0.0	0.0
Protein processing	0.04234473258177043	0.010939954970277142	0.0	0.0	0.016084986732324183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23738317757009347	0.07654723127035831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003868282401328222
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16605359957961113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	0.0036825344261726257	0.0	0.0	0.004793734700229002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011433159886093822
Cysteine and methionine metabolism	0.2093091207481093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11630758451567699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9656526535164486	0.0
Ubiquitin system	0.006244694505478449	0.0	0.006911401153672347	0.0016908134020187566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5091930541368744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125434743483105	0.0	0.0	0.006606315686641647	0.0001777647450728209
RNA polymerase	0.0030394072881857878	0.0	0.004518993062016534	0.009187991508772255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15570032573289905	0.0	0.0	0.0	0.004066523657341876	0.0	0.0	0.0	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
