	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Nitrogen metabolism	0.000769498941938955	0.006101496599504633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	0.0011437484273459128	0.0010969339900099523	0.0	0.0	0.0018538294177528494	0.0	0.0	0.0	0.008743944227815194	0.0	0.0	0.0	0.0	0.0	0.011167569378524764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6564076690211907	0.0	0.0	0.02287290128964231	0.0	0.0	0.0	0.0	0.0
Bacterial secretion system	0.0013297481715962643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030120481927710845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.0010912484995333135	0.0	0.0	0.0	0.00030938741292241365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleotide sugar	0.0022743718727386755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.022225469439979523	0.0	0.08950791855203619	0.018334100851945655	0.0	0.016069613565967773	0.05708908406524466	0.0	0.0	0.0	0.0	0.18617824773413896	0.9467127647898145	0.0	0.0	0.0	0.006555474981870922	0.0	0.0	0.0	0.0	0.0	0.03809283551967709	0.0	0.0	0.0	0.00992132284304574	0.003071991451849874	0.0	0.0	0.0022421425121457042
Metabolic capacity	0.004615118654211851	0.0	0.0	0.0	0.007500149703586898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007346066515293176	0.0	0.0	0.0003003607543923168
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.0006744365726497129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.00663561587602817	0.0026771548393866077	0.0027997737556561078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12887084592145015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003911541910740522	0.0	0.0	0.00016166205740993198
Sugar metabolism	0.0005317492688447555	0.0	0.0	0.001515849259344539	0.0	0.0	0.0	0.0	0.05010043719721139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.501364406332071e-05
ATP synthesis	0.03838082222636944	0.03064102278761133	0.21949943438914024	0.0	0.06020828759057068	0.006295271114467875	0.02725498396765649	0.0	0.0	0.3102935711631364	0.0	0.057873867069486405	0.0	0.33726534753932014	0.02635546373331844	0.0	0.0	0.0	0.0	0.0	0.6544059795436664	0.0	0.0	0.042577241899020346	0.0	0.025062859923756998	0.0	0.0	0.06422701286326822	0.005128592665447023	0.00028535802557965264
Terpenoid backbone biosynthesis	0.005319367685869433	0.0	0.052319004524886865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010581410854780638	0.0	0.0	0.0	0.0
Lipopolysaccharide metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013101746899586611	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	0.0	0.0	0.0	0.0033962698595440934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012896423067564283	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	0.00021299970712540273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500689431421851	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	0.006674053323176681	0.001020625538530999	0.026003959276018094	0.14319978509478853	0.0036702329387812136	0.0	0.0	0.0	0.054945054945054944	0.0	0.09175084175084175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04399020346646571	0.0	0.01589747749209182	0.0	0.0	0.0	0.0	0.005639188964727513
RNA processing	0.04950855692573423	0.002562692162168178	0.0	0.0035018036687389665	0.0	0.004571805059517832	0.5788373065662903	0.13750187434397962	0.07538697861278505	0.0	0.9082491582491582	0.0	0.0	0.4293505834601725	0.8085878608520856	0.0	0.001131254532269761	0.0	1.0	0.0	0.0	0.6253776435045317	0.09989909182643794	0.0	0.0	0.0	0.005240698759834645	0.10926558415539317	0.4520307289185326	0.0018960114956271049	0.002348692504529523
Cofactor and vitamin biosynthesis	0.01761541327880675	0.0	0.005203619909502261	0.0052383145291273305	0.0	0.8905578968089765	0.015823225986337654	0.0	0.09854661467564692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025670775924583035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016955489503299497	0.0	0.013015068675823444	0.0	0.0	0.0	0.0005428538405072148
Glycan metabolism	0.0012802482396586708	0.0	0.0	0.004557141760687696	0.0	0.0	0.0	0.0	0.023041474654377878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002784626540971719	0.0	0.0	0.0	0.3170731707317073	0.0	0.0	0.0	0.0	0.0	0.0	0.040603713102711374	0.13970938542162933	0.0	0.0
Protein processing	0.039739820357747015	0.014024857478069272	0.0	0.0016405710338475705	0.02415966386554622	0.0	0.0	0.044834307992202733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2613293051359517	0.0	0.0	0.0	0.0	0.002086944925990132	0.0	0.0	0.0	0.001122449057698505
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08956634763086375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	0.0050887430029783725	0.0	0.0	0.008212449151891933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cysteine and methionine metabolism	0.23077618268274885	0.0	0.0	0.003329111980965538	0.0	0.0	0.0	0.0	0.10776320453739806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062944162436548235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02174244881604305	0.0	0.9340005278604283	0.0
Ubiquitin system	0.00677042819066124	0.0	9.898190045248867e-05	0.0	0.0010728757061019183	0.0	0.0	0.0	0.0661703887510339	0.0	0.0	0.6270770392749245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304673956527537	0.05780495716384592	0.0	0.003909325308651722	0.0001680917983296452
RNA polymerase	0.004041744442601393	0.0	0.004199660633484162	0.013249290045283597	0.0	0.0	0.023351456852084205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20560040363269425	0.0	0.0	0.0	0.0	0.019843919937415334	0.0	0.0	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
