	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Photosynthesis	0.0	1764.61	0.0	0.0	33.55	0.0	0.0	0.0	0.0	212.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62	44.0
Fatty acid metabolism	1449.1499999999999	0.0	0.0	1.25	18.310000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.62	0.0	0.0	0.0	0.0	2.42	1.48	0.0	0.0	21.55
Nitrogen metabolism	14.68	68.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83	0.0	0.0	0.0
Aromatic amino acid metabolism	145.3	3.67	0.0	0.0	4.43	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	2.71	0.0	0.0	0.0	0.0	0.0	0.0	3.33	51.99	0.0	0.0	1.64	0.0	0.0	0.0	1.51	0.0
Bacterial secretion system	101.07000000000001	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.0	0.0	0.0	0.0	0.0	21.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06	0.0	4.86
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	116.38	0.0	0.0	0.0	16.92	0.0	0.0	0.0	5.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66	0.0	1.2
Nucleotide sugar	220.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	1821.51	9.06	94.21000000000001	35.62	0.0	61.44	51.17	7.21	4.84	0.0	0.0	23.97	16.59	0.0	0.0	0.0	8.26	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.92	0.0	2.23	101.78999999999999	12.1	5.95	20.77
Metabolic capacity	231.88	0.0	0.0	0.0	24.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	73.56500000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	98675.75000000026	16415.650000000027	11931.050000000012	16100.080000000002	8312.460000000001	6899.02	3825.0099999999966	8824.689999999995	8023.340000000003	2177.3299999999995	6369.800000000005	4905.099999999999	2544.0600000000004	4555.06	1648.0300000000009	5185.320000000002	45925.559999999976	1943.1299999999999	2612.6600000000017	3760.999999999999	2630.5599999999995	5025.130000000002	2624.140000000001	2351.349999999999	5075.869999999999	5602.819999999999	27339.930000000004	31769.969999999998	36751.58000000002	18599.519999999997	418819.19000000117
Aminoacyl tRNA	588.9200000000001	19.82	5.17	0.0	0.0	0.0	0.0	7.57	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31	0.0	0.0	5.24	2.5300000000000002	4.42	0.91	1.12
Sugar metabolism	74.3	0.0	0.0	1.83	0.0	0.86	0.0	0.0	8.36	13.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52	0.0	0.0	0.0
ATP synthesis	2482.22	108.23	357.81	31.42	492.91	35.15	27.34	1.18	15.76	0.0	0.0	43.88	0.0	108.78999999999999	14.78	0.0	0.0	5.05	0.0	17.75	0.0	0.0	0.0	23.36	1.13	43.809999999999995	1.64	6.789999999999999	121.33	52.16	129.72
Terpenoid backbone biosynthesis	752.96	6.41	113.68	6.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	12.13	14.13	0.0	0.0	0.78
Lipopolysaccharide metabolism	20.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.37	0.0	0.0	0.0	1.68
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	9.35	0.0	0.0	7.0600000000000005	0.0	0.0	0.0	0.0	1.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43	0.0	0.0	21.310000000000002	0.0	0.0	0.0	0.0	1.26
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	46.77	0.0	0.0	7.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.03	0.0	0.0	0.0	17.51	0.0
Lipid metabolism	494.935	33.29	60.72	586.54	25.43	0.0	0.0	7.0600000000000005	11.65	0.0	33.54	7.140000000000001	0.0	0.0	0.0	0.0	2.24	0.0	0.0	0.25	0.0	0.0	3.12	1.36	2.02	31.66	22.0	4.91	0.0	0.0	0.0
RNA processing	1437.07	51.47999999999999	2.7800000000000002	34.85	0.0	37.57	413.17	11.215	21.979999999999997	13.44	68.27	0.0	4.86	49.26	64.75	0.0	3.3	0.0	25.72	5.19	8.67	1.03	32.26	0.0	3.91	0.0	16.66	62.12	92.28	5.19	198.95
Cofactor and vitamin biosynthesis	1484.6250000000002	7.24	13.719999999999999	50.36	0.0	3100.91	6.63	0.0	23.900000000000002	0.0	0.0	0.0	0.0	0.0	0.0	28.07	2.25	1.79	0.0	0.0	0.0	0.0	11.3	0.0	4.87	0.0	0.0	15.739999999999998	3.6	12.809999999999999	13.45
Glycan metabolism	100.69	50.449999999999996	10.19	22.45	0.0	0.0	0.0	0.0	11.45	0.0	2.23	0.0	0.0	0.0	3.61	0.0	2.67	0.0	0.0	0.0	0.46	3.89	0.0	0.0	0.0	0.0	0.92	10.72	11.55	0.0	1.35
Protein processing	1165.8100000000002	36.989999999999995	0.0	6.57	218.42999999999998	0.0	0.0	2.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.95	0.0	0.0	4.62	0.0	0.0	0.0	0.0	3.07	2.14	0.0	0.0	22.83
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	308.11	0.0	0.0	24.970000000000002	2.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55	7.21	2.69	0.0	9.33
Cysteine and methionine metabolism	2646.61	0.0	0.0	5.375	0.0	0.0	0.0	0.0	6.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54	0.0	11.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3041.47	0.0
Ubiquitin system	419.9750000000001	7.23	20.79	9.36	16.93	0.0	0.0	2.82	5.46	0.0	0.0	58.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.0	0.0	0.0	205.56000000000003	15.669999999999998	1.67	13.41	28.88
RNA polymerase	137.745	4.92	6.800000000000001	3.28	0.0	0.0	8.18	0.0	1.88	0.0	0.0	0.0	0.0	0.0	0.0	3.28	0.0	0.0	0.0	15.4	0.0	0.0	0.0	0.0	0.0	0.0	33.11	0.0	3.18	13.43	3.38
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
