	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	29.645	0.0	11.22	0.0	14.53	0.0	0.0	0.0	27.319999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	44.67	0.0	33.66	5.84	0.0	0.0	0.0	0.0	37.940000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.77	65.36	0.0	4.5
Other carbohydrate metabolism	1698.39	158.7	11.57	32.93	441.79	350.26	3.57	0.0	7.9	3.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.73	35.68	608.22	17.95
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	1787.1200000000001	68.42	0.0	14.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.01	85.68	0.0	0.0	0.0	0.0	12.61
Pyrimidine metabolism	211.37	24.119999999999997	12.129999999999999	4.52	36.04	0.0	0.0	10.25	1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.86	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.79	0.0	0.0	13.25
Photosynthesis	0.0	114.79	0.0	0.0	4.77	0.0	0.0	0.0	0.0	14.760000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.97	44.08
Fatty acid metabolism	2926.8599999999997	0.0	0.0	8.8	24.28	0.0	0.0	7.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5200000000000005	13.94	21.63	66.82	31.35
Nitrogen metabolism	18.54	82.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	4.58	0.0	0.0	0.0
Aromatic amino acid metabolism	227.15	7.16	0.0	0.0	5.82	0.0	0.0	0.0	1.71	0.0	0.0	0.0	0.0	0.0	6.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.13	0.0	0.0	2.81	0.0	0.0	0.0	14.47	0.0
Bacterial secretion system	144.71	7.34	0.0	0.0	0.0	0.0	0.0	0.0	2.02	0.0	0.0	0.0	0.0	0.0	0.0	22.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0	10.11
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	178.95000000000002	0.0	0.0	0.0	17.14	0.0	0.0	0.0	9.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27	0.0	0.0
Nucleotide sugar	350.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.62	0.0	0.0
Central carbohydrate metabolism	2426.5700000000006	9.63	150.91	49.230000000000004	0.0	62.39	124.95	1.77	6.56	0.0	0.0	23.95	59.92	0.0	0.0	0.0	20.07	0.0	0.0	0.0	0.0	0.0	11.61	0.0	4.34	0.0	6.63	55.230000000000004	6.42	16.009999999999998	23.77
Metabolic capacity	631.38	0.0	0.0	0.0	37.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	110.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	173631.2499999999	29094.720000000016	23322.800000000003	27289.680000000073	16277.940000000002	13144.050000000007	7866.620000000001	13979.679999999997	13281.749999999993	3734.879999999999	10715.69	8633.48	5100.309999999999	8918.819999999998	2975.8199999999983	9825.599999999997	19848.520000000008	3553.9000000000015	5216.180000000002	6808.309999999998	5086.219999999998	8444.009999999998	4569.149999999997	4305.07	10765.359999999997	9812.780000000002	26620.429999999997	32263.389999999992	61628.27000000005	31823.719999999972	122198.6300000001
Aminoacyl tRNA	897.6399999999999	31.849999999999998	17.26	0.0	0.0	0.0	0.0	13.32	0.0	0.0	0.0	6.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09	8.25	0.61	5.34	0.0
Sugar metabolism	112.1	0.0	0.0	2.81	0.0	12.98	0.0	0.0	19.29	7.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.92	0.0	0.0	1.15
ATP synthesis	3709.1100000000015	141.06	516.25	46.54	697.5999999999999	60.71	55.27	1.99	25.78	12.44	0.0	24.17	7.8	224.08999999999997	9.25	0.0	0.0	7.22	0.0	35.03	0.0	0.0	0.0	58.02	0.0	0.57	0.0	8.86	149.20000000000002	35.19	305.71
Terpenoid backbone biosynthesis	1304.8999999999999	21.79	189.48	7.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63	0.0	0.0	0.0	2.47	49.24	0.0	0.0	11.17
Lipopolysaccharide metabolism	16.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	13.77	0.0	0.0	5.7700000000000005	0.0	0.0	0.0	0.0	1.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.92	0.0	0.0	18.28	0.0	0.0	0.0	0.0	6.72
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	98.78	0.0	0.0	3.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.02	0.0	0.0	0.0	9.98	0.0
Lipid metabolism	1019.7950000000002	34.0	73.94	1042.99	44.0	0.0	0.0	9.46	16.060000000000002	0.0	93.97	12.600000000000001	0.0	0.0	0.0	0.0	17.189999999999998	5.88	0.0	3.27	0.0	0.0	3.64	13.02	4.51	48.26	60.21	0.0	0.0	0.0	158.16
RNA processing	2267.8599999999997	96.42	3.35	76.73999999999998	0.0	53.1	770.87	30.885	25.58	24.01	138.69	0.0	15.65	48.08	52.16	0.0	4.819999999999999	0.0	79.52	7.83	22.65	13.65	3.73	0.0	5.3	0.0	10.46	102.77000000000001	274.37	17.1	269.68
Cofactor and vitamin biosynthesis	1967.0349999999994	6.22	11.21	42.54	0.0	784.91	6.77	0.0	49.26	0.0	0.0	0.0	0.0	0.0	0.0	19.83	42.7	8.74	0.0	0.0	0.0	0.0	15.43	0.0	15.5	0.0	0.0	0.0	12.280000000000001	24.5	21.22
Glycan metabolism	145.23	59.980000000000004	11.45	47.849999999999994	0.0	0.0	0.0	0.0	12.98	0.0	0.97	0.0	0.0	0.0	2.41	0.0	2.72	0.0	9.36	0.0	29.45	13.31	1.9	0.0	0.0	0.0	0.0	31.48	9.6	0.0	0.0
Protein processing	1757.8799999999999	54.64	0.0	5.86	443.59	0.0	0.0	1.49	1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	0.0	0.76	9.84	11.12	0.0	0.0	0.0	0.0	4.99	0.0	0.0	82.07999999999998
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	579.6999999999999	0.0	0.0	12.469999999999999	1.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.53	0.0	0.0
Cysteine and methionine metabolism	5357.5	0.0	0.0	8.86	0.0	0.0	0.0	0.0	7.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07	0.0	7197.49	4.04
Ubiquitin system	722.2349999999999	8.42	32.33	10.49	20.08	0.0	0.0	8.84	53.33	0.0	0.0	96.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.29	0.0	0.0	0.0	0.0	430.20000000000005	117.34	45.55	33.199999999999996	47.599999999999994
RNA polymerase	219.92499999999998	13.49	4.95	3.39	0.0	0.0	14.78	0.0	1.62	17.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.09	0.0	0.0	9.62	0.0	0.0	0.0	51.400000000000006	0.0	0.0	10.14	1.37
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
