	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Unannotated	25101.82999999998	3766.450000000005	2965.2300000000014	3824.290000000004	1992.7800000000002	1604.2499999999998	1162.03	2173.399999999999	2436.099999999999	604.5200000000002	4077.8100000000013	1114.24	595.0099999999999	1115.9900000000002	444.0799999999999	1639.3499999999995	53377.25	512.6500000000001	786.7499999999999	1010.2700000000007	705.42	14391.56	930.7800000000001	726.1700000000001	1367.81	1952.61	38782.289999999964	20681.38000000001	3092.030000000001	6798.250000000001	424899.31000000006
Aminoacyl tRNA	251.58999999999997	3.41	2.17	0.0	0.0	0.0	0.0	2.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.609999999999999	0.0	0.0	0.0	8.14
Sugar metabolism	16.59	0.0	0.0	1.15	0.0	0.87	0.0	0.0	1.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	1225.1899999999998	82.01	130.12	0.0	328.26000000000005	13.5	12.82	0.0	0.0	0.0	0.0	0.0	0.0	36.54	0.0	0.0	0.0	2.1	0.0	5.6	4.01	0.0	0.0	5.22	0.0	1.26	2.93	0.0	0.0	3.62	56.45
Terpenoid backbone biosynthesis	179.2	8.58	13.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.31	11.36	0.0	0.0	0.0
Lipopolysaccharide metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	2.1	0.0	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.08	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	18.38	0.0	0.0	4.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.28	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	126.44	26.4	38.17	105.26	18.59	0.0	0.0	0.0	7.51	0.0	4.0	4.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25	0.0	0.0	9.97	8.639999999999999	0.0	0.0	0.0	64.81
RNA processing	1247.73	28.869999999999997	0.85	9.190000000000001	0.0	8.16	90.96	5.18	4.22	0.0	42.45	0.0	0.0	53.09	75.17	0.0	0.0	0.0	6.4	0.0	0.0	10.78	0.0	0.0	1.3	0.0	0.0	177.95	134.56	13.26	36.43
Cofactor and vitamin biosynthesis	793.055	0.0	10.64	17.36	0.0	2482.8999999999996	0.0	0.0	3.06	0.0	0.0	0.0	0.0	0.0	0.0	4.05	2.83	0.0	0.0	0.0	0.0	0.0	3.17	0.0	10.44	0.0	12.91	5.87	0.0	0.0	9.81
Glycan metabolism	72.14	8.91	0.0	19.91	0.0	0.0	0.0	0.0	1.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46	4.38	2.75	0.0	0.0	0.0	2.52	86.06	1.27	0.0	0.0
Protein processing	1094.47	34.16	0.0	0.0	81.75	0.0	0.0	0.0	3.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51	0.0	34.73	0.0	9.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.83000000000001
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	113.53	0.0	0.0	8.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48	0.0	0.0	0.0	6.03
Cysteine and methionine metabolism	3268.87	0.0	0.0	1.745	0.0	0.0	0.0	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.66	0.0	3813.33	0.0
Ubiquitin system	186.05	0.0	7.7	2.73	4.34	0.0	0.0	0.0	0.0	0.0	0.0	70.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486.61999999999995	9.32	0.0	9.95	3.22
RNA polymerase	77.39500000000001	2.65	3.37	0.0	0.0	0.0	0.0	0.0	2.36	4.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
