	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	71.22	1.46	0.0	0.0	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.48	0.0	0.0	0.0	0.0	0.0	0.0	5.93
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	181.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	61.15	87.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6
Carbon fixation	220.43	0.0	0.0	0.0	0.0	54.83	4.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	0.0	0.0	0.0	0.0	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	37.214999999999996	0.0	14.93	0.0	11.75	0.0	0.0	0.0	30.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	63.959999999999994	0.0	36.06	6.39	0.0	0.0	0.0	0.0	40.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	19.54	0.0	0.0
Other carbohydrate metabolism	1843.47	243.99	11.42	8.1	389.65	299.71	4.99	0.0	4.44	8.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.35	43.59	18.6	559.42	3.4
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	1496.2850000000003	52.55	0.0	29.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.02	29.63	0.0	0.0	0.0	0.0	19.809999999999995
Pyrimidine metabolism	228.36	31.060000000000002	11.969999999999999	9.23	29.62	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.68	0.0	6.31	8.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.919999999999998	2.61	0.0	5.77
Photosynthesis	0.0	419.0	0.0	0.0	6.59	0.0	0.0	0.0	0.0	31.450000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.68
Fatty acid metabolism	2756.42	0.0	0.0	16.25	12.06	0.0	0.0	11.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.91	0.0	0.0	0.0	0.0	2.61	0.0	0.0	0.0	0.0	0.0	10.23	15.35	7.71	13.19
Nitrogen metabolism	19.23	69.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	158.62	3.51	0.0	0.0	11.21	0.0	0.0	0.0	11.91	0.0	0.0	0.0	0.0	0.0	6.23	0.0	0.0	0.0	0.0	1.08	0.0	0.87	116.32	0.0	0.0	10.24	0.0	0.0	0.0	7.53	2.62
Bacterial secretion system	127.33000000000001	1.74	0.0	0.0	0.0	0.0	0.0	0.0	1.56	0.0	0.0	0.0	0.0	0.0	0.0	35.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	186.80499999999998	0.0	0.0	0.0	5.94	0.0	0.0	0.0	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73	0.0	0.95	0.0	0.0
Nucleotide sugar	287.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	2453.5799999999995	8.81	101.72999999999999	36.585	0.0	46.98	68.72	6.21	9.52	0.0	0.0	20.37	95.8	0.0	0.0	0.0	19.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61	0.0	16.58	35.9	0.0	5.61	23.63
Metabolic capacity	394.11	0.0	0.0	0.0	17.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	123.20500000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	157292.75	26496.800000000054	19508.54	25770.090000000007	16045.35000000001	11630.579999999996	6620.859999999997	12119.759999999982	12977.659999999993	4304.67	10224.020000000002	8142.2300000000005	4438.250000000002	8450.839999999995	3586.7000000000025	9735.750000000004	18948.840000000004	2971.0000000000005	4966.409999999996	7285.909999999997	5185.020000000001	8954.689999999997	4482.630000000002	4382.16	10250.150000000005	12310.610000000019	28230.32000000004	29240.460000000036	34411.63999999998	33743.42000000001	140329.03
Aminoacyl tRNA	809.4199999999998	51.400000000000006	13.69	0.0	0.0	0.0	0.0	5.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.44	6.94	31.14	3.7
Sugar metabolism	89.99000000000001	0.0	0.0	9.76	0.0	16.76	0.0	0.0	12.82	5.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	3223.1099999999997	144.69	399.91999999999996	25.8	585.26	60.230000000000004	43.22	0.0	29.96	18.0	0.0	37.03	17.25	161.25	0.0	0.0	0.0	10.54	0.0	24.29	4.03	0.0	0.0	58.71	0.7	51.21	0.0	13.02	120.94000000000001	29.27	203.29
Terpenoid backbone biosynthesis	1158.6200000000001	37.32	142.8	1.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.62	12.2	0.0	0.0	0.0
Lipopolysaccharide metabolism	18.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.46	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	2.08	0.0	0.0	2.37	0.0	0.0	0.0	0.0	7.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32	0.0	0.0	11.790000000000001	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	66.58	0.0	0.0	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.4	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	968.3249999999999	15.11	124.6	944.2299999999999	63.68	0.0	6.67	7.789999999999999	20.4	0.0	117.59	21.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	81.01	27.689999999999998	10.25	0.0	0.0	149.53
RNA processing	1916.24	60.16	5.06	83.07	0.0	45.94	755.93	20.4	18.55	17.78	82.23	0.0	8.08	57.67	68.06	0.0	5.5	0.0	29.28	4.48	20.17	0.0	8.63	0.0	2.66	0.0	8.27	191.4	64.75	3.94	265.78
Cofactor and vitamin biosynthesis	1787.6750000000002	1.82	19.25	56.45000000000001	0.0	997.22	3.3	0.0	37.01	0.0	0.0	0.0	0.0	0.0	0.0	45.25	5.68	0.0	0.0	0.0	0.0	0.0	16.31	0.0	64.65	0.0	0.0	60.53	9.04	16.400000000000002	26.58
Glycan metabolism	178.23999999999998	58.589999999999996	10.85	49.28	0.0	0.0	0.0	0.0	22.35	0.0	7.11	0.0	0.0	0.0	4.34	0.0	9.760000000000002	0.0	2.76	0.0	17.52	19.93	0.0	0.0	0.0	0.0	0.0	43.13	24.49	0.0	6.32
Protein processing	1721.8099999999997	48.790000000000006	0.0	14.6	393.5	0.0	0.0	2.04	1.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.89	0.0	0.0	22.08	16.42	0.0	0.0	0.0	4.57	0.0	0.0	0.0	145.95
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	508.87000000000006	0.0	0.0	16.97	2.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65	30.84	0.0	0.0
Cysteine and methionine metabolism	5797.69	0.0	0.0	4.715	0.0	0.0	0.0	0.0	3.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7959.299999999999	0.0
Ubiquitin system	560.24	16.95	35.06	8.23	40.29	0.0	0.0	5.75	4.98	0.0	0.0	66.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.53	0.0	0.0	0.0	0.0	424.41	59.6	8.71	7.68	61.370000000000005
RNA polymerase	213.06	21.87	6.47	13.86	0.0	0.0	5.85	0.0	2.37	16.11	0.0	0.0	0.0	0.0	0.0	23.71	0.0	0.0	0.0	37.78	0.0	0.0	0.0	0.0	0.0	0.0	14.54	0.0	0.48	14.27	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
