	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Carbon fixation	36.260000000000005	0.0	0.0	0.0	0.0	0.0	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23	0.0	0.0	0.0	11.15	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.42	0.0	0.51	0.0	0.0	0.0	0.0	0.0	4.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	5.0	0.0	20.76	1.86	0.0	0.0	0.0	0.0	2.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.41	0.0	0.0
Other carbohydrate metabolism	282.21000000000004	9.34	0.0	0.0	233.63	142.01	1.01	0.0	2.76	8.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.23	1.78	151.8	20.47
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	377.94500000000005	4.86	0.0	0.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.75	3.14	0.0	0.0	0.0	0.0	1.93
Pyrimidine metabolism	118.78999999999999	0.0	0.0	2.72	16.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95	0.0	0.0	1.0
Photosynthesis	0.0	790.89	0.0	0.0	8.38	0.0	0.0	0.0	0.0	41.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48
Fatty acid metabolism	250.45000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4	1.99
Nitrogen metabolism	8.82	13.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	34.69	1.89	0.0	0.0	4.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51	0.0	2.63	0.0	0.0	2.22	0.0	0.0	5.89	0.0	0.0	4.21	0.0	0.0	0.0	15.44	0.0
Bacterial secretion system	7.1000000000000005	1.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	13.385	0.0	0.0	0.0	2.33	0.0	0.0	0.0	1.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleotide sugar	67.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	516.24	0.0	43.33	3.8100000000000005	0.0	11.5	15.7	0.0	0.0	0.0	0.0	10.68	19.4	0.0	0.0	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86	7.83	0.0	0.0	26.16
Metabolic capacity	175.55	0.0	0.0	0.0	114.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	2.825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unannotated	17758.619999999966	2930.4699999999984	2718.5099999999998	2522.37	1598.0700000000002	1537.6499999999996	1110.1900000000003	1329.0199999999995	1665.6199999999978	403.9700000000001	1709.9899999999998	886.3799999999997	520.4100000000001	1068.52	347.7700000000002	1120.3800000000003	66740.52999999997	329.6499999999999	493.23	818.0199999999999	695.4000000000002	7183.39	675.5400000000001	437.73999999999984	1277.5400000000002	1241.8	42798.88999999997	23962.049999999996	2873.890000000002	4951.8699999999935	552869.7199999997
Aminoacyl tRNA	118.83999999999996	5.36	0.75	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.31	0.0	0.0	1.08	2.38
Sugar metabolism	10.350000000000001	0.0	0.0	0.0	0.0	1.81	0.0	0.0	0.0	2.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83
ATP synthesis	676.8800000000001	20.18	88.98	3.09	172.58	18.02	7.79	0.0	0.0	0.0	0.0	0.0	0.0	25.22	0.0	0.0	0.0	0.0	0.0	0.0	4.14	0.0	0.0	5.61	0.0	0.43	0.0	0.0	12.03	0.0	55.76
Terpenoid backbone biosynthesis	97.08999999999999	0.0	12.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.7	3.76	0.0	0.0	0.0
Lipopolysaccharide metabolism	8.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	11.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74	0.0	0.0	0.0	0.0	0.0
Lipid metabolism	115.34	2.39	12.53	81.93	7.85	0.0	0.0	2.3	4.02	0.0	2.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9	0.0	0.0	0.0	0.0	0.0	0.0	11.75	0.0	0.0	0.0	0.0
RNA processing	588.2900000000001	4.91	1.31	8.889999999999999	0.0	11.08	66.45	0.0	2.44	7.96	11.95	0.0	0.0	32.35	88.23	0.0	0.0	0.0	7.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.1	161.45999999999998	0.0	35.92
Cofactor and vitamin biosynthesis	352.2	0.0	4.2	29.17	0.0	2923.2599999999998	1.7	0.0	12.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.31	0.0	0.0	0.0	0.0	0.0	0.0	2.72	0.0	1.85	2.69	5.21	0.0	1.88
Glycan metabolism	24.78	0.0	5.85	1.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0.0	6.65	0.0	0.0	0.0	0.0	0.0	4.5	11.19	0.0	0.0	0.0
Protein processing	538.66	8.36	0.0	1.78	59.82	0.0	0.0	4.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59	2.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.68
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	49.17999999999999	0.0	0.0	5.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cysteine and methionine metabolism	3057.5	0.0	0.0	2.465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.91	0.0	4489.74	0.0
Ubiquitin system	86.78500000000001	0.0	2.34	0.0	13.53	0.0	0.0	12.24	0.0	0.0	0.0	10.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.39999999999998	0.0	0.0	0.0	5.6
RNA polymerase	29.689999999999998	5.47	2.22	9.83	0.0	0.0	0.0	0.0	0.0	2.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.37	0.0	0.25	0.0	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
