	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.0009787648180104548	0.002478495407493804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.002975947482642255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.0007763127092020517	0.00292731176156131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbon fixation	0.0027505902082387407	0.0	0.0035826011542789897	0.0	0.0	0.0030088102970702493	0.0033661315380631796	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012969658858670019	0.0	0.0	0.0	0.0	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0002741231108318158	0.0	0.0019203568146855682	0.0	0.0	0.0	0.0	0.0	0.03151458137347131	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.0004241150016643188	0.0	0.05204579947758036	0.0	0.0	0.0	0.0	0.0	0.030260269677014742	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14152142594841954	0.0	0.0
Other carbohydrate metabolism	0.01968144825667676	0.007675617265421989	0.0	0.006249999999999999	0.1090347955052928	0.23987441487455707	0.0033661315380631796	0.0	0.013797428661022265	0.1704192546583851	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0691723507057213	0.00014123894805231492	0.03898742799701076	0.0020516380808192052
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.02746526388536383	0.012835575985752226	0.0	0.010829682365826944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28407277837141565	0.22920924382958655	0.0	0.0	0.0	0.0	0.001401526716138329
Pyrimidine metabolism	0.008443632173088177	0.0031788776160704846	0.009343671598335695	0.0	0.005181014893568043	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.21131363285158775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007170277596158626
Photosynthesis	0.0	0.08118144473126766	0.0	0.0	0.0007152464229457627	0.0	0.0	0.0	0.0	0.3110766045548654	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fatty acid metabolism	0.01509204120614661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027995555091691587	0.014717098387051214	0.0012904324478040326	0.0
Nitrogen metabolism	0.0005152430798384175	0.007058137440717651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aromatic amino acid metabolism	0.002286822177963531	0.0	0.0	0.0	0.0004571000128251081	0.0	0.0	0.0	0.008309814989024774	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4174482006543076	0.0	0.0	0.1272598648011319	0.0	0.0	0.0	0.0	0.0
Bacterial secretion system	0.0018890604313387487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.04101649576460098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.0013390901649529044	0.0	0.0	0.0	0.0003699550463512566	0.0	0.0	0.0	0.038648479147068045	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nucleotide sugar	0.003776889402161631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018959988847065387		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.035004880893754635	0.0002058266082347796	0.06239094747927359	0.01322905257393209	0.0	0.01917334501214331	0.10319926347891133	0.0	0.0	0.0	0.0	0.13752962498257357		0.0	0.0	0.0	0.005915211085637563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01765299998536236	0.0	0.0	0.021985105873541137	0.0	0.0	0.0009433352897084907
Metabolic capacity	0.004706888383743785	0.0	0.0	0.0	0.014334524862623358	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.0010824537934463886	0.0	0.0	0.0	0.0	0.0	0.014413947868116693	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.010088124545975899	0.006906626187433715	0.0014764033575270764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02077234072215252		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003308426359380627	0.0	0.0	0.0	0.0
Sugar metabolism	0.0009940349284071955	0.0	0.0	0.0	0.0	0.0029519329757645733	0.0	0.0	0.016306052053935406	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP synthesis	0.045687431430739146	0.03273500681800641	0.18651207450158488	0.012253559693318728	0.08242105159310863	0.018445315299430658	0.25087749582829855	0.05795847750865051	0.026105362182502354	0.0	0.0	0.0478182071657605		0.016101880992461393	0.0	0.0	0.0	0.0	0.0	0.22944550669216063	0.24377296855859534	0.0	0.0	0.07251566696508505	0.0	0.0	0.0	0.013672390611666045	0.013332956696138527	0.0005960293368780958	0.0012333063344267656
Terpenoid backbone biosynthesis	0.005202428095328343	0.0	0.015899728465676208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08549618320610688	0.0	0.0	0.0	0.031655113431760896	0.02518986020640583	0.0	0.0	0.00017007917045975743
Lipopolysaccharide metabolism	0.00012388492789613959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.002229287261396598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	0.0	0.0	0.0	0.0014717962760131432	0.0	0.0	0.0	0.0	0.023910316713703358	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018078918409055178	0.0	0.0	0.0	0.0	0.00023838965695588952
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	0.00048642690376714845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09330293978934129	0.0	0.0	0.0	0.0023072370030884403	0.0
Lipid metabolism	0.005938472045661571	0.006812288991992774	0.02739089585677856	0.1347617743702081	0.0026439453979236467	0.0	0.0	0.1313437139561707	0.1693320790216369	0.0	0.21511035653650254	0.09173288721594872		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003191006630853229	0.0	0.0	0.0	0.0	0.0	0.004929972457397723
RNA processing	0.048880362256277024	0.004390967642341965	0.0	0.008378970427163197	0.0	0.028484162509882432	0.3670521894240175	0.07583621683967705	0.05785512699905928	0.20186335403726707	0.7848896434634974	0.0		0.4883261362804655	0.6741665148478776	0.0	0.0015453013971044598	0.0	1.0	0.18601475006828735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20514111356004006	0.7562921951357305	0.0016781408514043475	0.003791464349128855
Cofactor and vitamin biosynthesis	0.03398461585635948	0.0	0.00935399609733938	0.014361993428258488	0.0	0.6880620190311517	0.0	0.0	0.03755095641266855	0.0	0.0	0.0		0.0	0.0	0.10997176400653888	0.03314798160838009	0.0	0.0	0.0	0.0	0.0	0.05561613958560524	0.0	0.011461276109899441	0.0	0.0	0.0	0.0	0.0	0.00042659201771053914
Glycan metabolism	0.003055499831967212	0.0015579930762215956	0.006648977358373687	0.0024027929901423873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18783176806859941	0.0	0.23860414394765542	0.0	0.0	0.0	0.006448055455527549	0.04680660351295102	0.010465806050676535	0.0	0.0
Protein processing	0.03925945383002076	0.007838563330274523	0.0	0.001684008762322015	0.027721964806587493	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4830543078807677	0.41238253178551687	0.0	0.0	0.0	0.0	0.0	0.0016085165425489465	0.0	0.0	0.004469922242219691
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1279397930385701	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	0.004867470835012737	0.0	0.0	0.002183734939759036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008615575831191208	0.0	0.0
Cysteine and methionine metabolism	0.19816219295533155	0.0	0.0	0.0004073110624315443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02973913790880571	0.0	0.9543082753010732	0.00011199202207869274
Ubiquitin system	0.005827394307130439	0.0	0.007567857769701728	0.003073658269441402	0.0003008967710323554	0.0	0.0	0.0	0.0	0.0	0.0	0.6247734560156142		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23089965190253275	0.014581018276922701	0.03847348944945059	0.0005406424220780508	0.0010804209598878033
RNA polymerase	0.002619809101453751	0.0	0.006256646396233625	0.0	0.0	0.0	0.0	0.0	0.036375039197240513	0.12189440993788819	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
