	('Emi219', 'Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374', 'Emi379')	('Emi219', 'Emi370', 'Emi374', 'Emihu1')	('Emi219', 'Emi370', 'Emi379', 'Emihu1')	('Emi219', 'Emi374', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370', 'Emi374')	('Emi219', 'Emi370', 'Emi379')	('Emi219', 'Emi370', 'Emihu1')	('Emi219', 'Emi374', 'Emi379')	('Emi219', 'Emi374', 'Emihu1')	('Emi219', 'Emi379', 'Emihu1')	('Emi370', 'Emi374', 'Emi379')	('Emi370', 'Emi374', 'Emihu1')	('Emi370', 'Emi379', 'Emihu1')	('Emi374', 'Emi379', 'Emihu1')	('Emi219', 'Emi370')	('Emi219', 'Emi374')	('Emi219', 'Emi379')	('Emi219', 'Emihu1')	('Emi370', 'Emi374')	('Emi370', 'Emi379')	('Emi370', 'Emihu1')	('Emi374', 'Emi379')	('Emi374', 'Emihu1')	('Emi379', 'Emihu1')	('Emi219',)	('Emi370',)	('Emi374',)	('Emi379',)	('Emihu1',)
Aromatics degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polyamine biosynthesis	0.0027267632914343334	0.0	0.0	0.0	0.002047566797474562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05077908981490517	0.0	0.0	0.0	0.0	0.0	0.0	0.000733606842361449
Phenylpropanoid and flavonoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phosphotransferase system (PTS)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other terpenoid biosynthesis	0.004908844490112893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014411346075640508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methane metabolism	0.0010476062410753188	0.009742900661089807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008205270843474027
Carbon fixation	0.0045686848843403995	0.0	0.0016409173783705976	0.0	0.0	0.007651915084802876	0.00207447360232341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006447942347809596	0.0	0.0	0.0	0.0	0.0
ABC-2 type and other transport systems	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNA polymerase	0.0008613719049400207	0.0	0.0035841090106515684	0.0	0.00417179756240527	0.0	0.0	0.0	0.040209434729564876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Replication system	0.00123414537972475	0.0	0.009274541790615104	0.004058642239743851	0.0	0.0	0.0	0.0	0.06572793818625461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007615253939429442	0.11894356318118052	0.0	0.0
Other carbohydrate metabolism	0.03709446596999311	0.01828363862550739	0.006093465118510699	0.0051455162774074635	0.13251366774794807	0.08285690216780861	0.00207447360232341	0.0	0.009480479869865803	0.12266716104313435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02975806924023197	0.11640768317686413	0.07602838439321415	0.0006501634100549335
Two-component regulatory system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteasome	0.03335011948512556	0.009106930677278134	0.0	0.011524781462433083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18073004841248624	0.14094443390859093	0.0	0.0	0.0	0.0	0.01099367220638342
Pyrimidine metabolism	0.004204445879951396	0.0029346326525729882	0.005253814413204106	0.003015830663066601	0.023248348131076225	0.0	0.0	0.009643233831678696	0.004320862139080928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009459542109233247	0.0	0.02603192866388609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002882080721691758	0.0	0.0	0.0021173770947778316
Photosynthesis	0.0	0.35179905740875145	0.0	0.0	0.010716983783973719	0.0	0.0	0.0	0.0	0.6551724137931034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007582291009486547	0.015297962589527848
Fatty acid metabolism	0.04417045633559203	0.0	0.0	0.0006119786248105927	0.00584882185050846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035677152351634013	0.0	0.0	0.0	0.0	0.02215868477483917	0.0	0.0	0.0	0.0	0.0031563845050215206	0.0017339347431316269	0.0	0.0	0.007492524859189207
Nitrogen metabolism	0.0004474500907473285	0.013624510562285193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027114635787241852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056587194657606475	0.0	0.0	0.0
Aromatic amino acid metabolism	0.004428780530353327	0.0007316645268303579	0.0	0.0	0.0014150890659613584	0.0	0.0	0.0	0.005591703944692967	0.0	0.0	0.0	0.0	0.0	0.019970523212969788	0.0	0.0	0.0	0.0	0.0	0.0	0.11901358112937813	0.3859115201900238	0.0	0.0	0.006220367912004552	0.0	0.0	0.0	0.0004369946345162094	0.0
Bacterial secretion system	0.003080639010342813	0.00021929999441781846	0.0	0.0	0.0	0.0	0.0	0.0	0.0015758438389589268	0.0	0.0	0.0	0.0	0.0	0.0	0.18717533849953163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028596093665695477	0.0	0.0016897295042069397
Saccharide and polyol transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serine and threonine metabolism	0.0035472916594805237	0.0	0.0	0.0	0.005404809705658282	0.0	0.0	0.0	0.013877592517283453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009873745548721268	0.0	0.0004172171615325777
Nucleotide sugar	0.006728515499487246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03649026727781415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Central carbohydrate metabolism	0.055520082751850566	0.0018062344994776683	0.04520199596967661	0.01743894289260265	0.0	0.017252611479276647	0.07582201016492066	0.024141568030001177	0.012301748678324526	0.0	0.0	0.1426870647062325	0.4251665812403896	0.0	0.0	0.0	0.016839615909971253	0.0	0.0	0.0	0.0	0.0	0.0032660332541567696	0.0	0.0027324838872553386	0.0	0.002908569192643798	0.11925487669146506	0.032642710693859926	0.0017219325002459907	0.007221333704193032
Metabolic capacity	0.007067760697717339	0.0	0.0	0.0	0.007969858283461827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023989986788123215
Drug resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arginine and proline metabolism	0.0022422796952198385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl tRNA	0.01795042966232403	0.00395138717214651	0.00248056808367719	0.0	0.0	0.0	0.0	0.025346972258961018	0.0	0.0	0.0	0.013393654384189534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003757197228457109	0.0	0.0	0.006834485457154036	0.0029640911487317676	0.011924031509657923	0.00026335438239056326	0.0003894026840970725
Sugar metabolism	0.0022646826800086176	0.0	0.0	0.0008959367067227078	0.0	0.00024149163203414581	0.0	0.0	0.02124847498983327	0.04063156593746138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005295530431726319	0.0	0.0	0.0
ATP synthesis	0.07565868966313581	0.021577125814400445	0.17167738220900103	0.01538269471323906	0.15745181749503687	0.00987026844883747	0.0405115059196586	0.0039510471949239095	0.04005693371289143	0.0	0.0	0.26120602416810523	0.0	0.5460797108724024	0.10891672807663966	0.0	0.0	0.009894200626959247	0.0	0.19492642213924885	0.0	0.0	0.0	0.03799486028431085	0.003356203035433187	0.16616726721031672	0.00213903743315508	0.007955011422880909	0.32731736268479544	0.015095125918122834	0.04510117516167165
Terpenoid backbone biosynthesis	0.022950410104162704	0.0012779208765620147	0.05454370981671624	0.003015830663066601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011876484560570073	0.0	0.0	0.0	0.015821051258640927	0.016554390486790464	0.0	0.0	0.0002711911549961755
Lipopolysaccharide metabolism	0.0006184443011759738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010916916655797573	0.0	0.0	0.0	0.0005841040261456087
Peptide and nickel transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009622637662840716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbohydrate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Histidine metabolism	0.00028499035071440884	0.0	0.0	0.003456455272930228	0.0	0.0	0.0	0.0	0.0030754371695811316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018037410926365797	0.0	0.0	0.08082685378342501	0.0	0.0	0.0	0.0	0.00043807801960920657
Metallic cation, iron-siderophore and vitamin B12 transport system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other amino acid metabolism	0.0014255613586003104	0.0	0.0	0.0035054135629150754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10252228333017259	0.0	0.0	0.0	0.005067401357866773	0.0
Lipid metabolism	0.015085743233244485	0.006636815285608342	0.029133480472123593	0.287159954077124	0.008123186218374118	0.0	0.0	0.02363931626793458	0.02961061407076048	0.0	0.32237600922722026	0.04250252991249479	0.0	0.0	0.0	0.0	0.004566675501009154	0.0	0.0	0.002745442565341533	0.0	0.0	0.02315914489311164	0.0022120295371002895	0.005999584187234547	0.1200834439597952	0.028694404591104734	0.005752445668092086	0.0	0.0	0.0
RNA processing	0.0438022548985193	0.0102632397387539	0.001333845120429901	0.017061964059719326	0.0	0.010549814669212626	0.6122216130514025	0.037551690077179366	0.05586620577470517	0.041527623285131626	0.6561899269511725	0.0	0.12455151204510509	0.24726433089047287	0.4771554900515844	0.0	0.006727691586308128	0.0	0.36991226808571837	0.05699538765649023	0.17107340173638516	0.0368120085775554	0.23945961995249404	0.0	0.011613056520835188	0.0	0.021729490022172948	0.0727783961103626	0.2489478795726772	0.0015019881808868388	0.06917112857242194
Cofactor and vitamin biosynthesis	0.04525174325447907	0.0014433926905318233	0.006582861529603684	0.02465539483636916	0.0	0.8707486240593059	0.00982411427386015	0.0	0.06074623830825541	0.0	0.0	0.0	0.0	0.0	0.0	0.23903602145959293	0.004587062445210088	0.00350705329153605	0.0	0.0	0.0	0.0	0.08387767220902613	0.0	0.014464344055362498	0.0	0.0	0.018440630308710678	0.00971188086759469	0.003707219382882544	0.004676309018844308
Glycan metabolism	0.0030690565148057567	0.010057895198526309	0.004889166106899529	0.010991136101598246	0.0	0.0	0.0	0.0	0.029102277348515664	0.0	0.021434063821607074	0.0	0.0	0.0	0.026602800294767873	0.0	0.005443314101649304	0.0	0.0	0.0	0.009076558800315706	0.13902787705503933	0.0	0.0	0.0	0.0	0.001199947828355289	0.012559311112412866	0.031158951116866295	0.0	0.0004693693067241499
Protein processing	0.03553418190014599	0.007374460721377366	0.0	0.0032165596520044755	0.06977379338102473	0.0	0.0	0.008169961996283339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14310369624622463	0.0	0.0	0.1651179413867048	0.0	0.0	0.0	0.0	0.004004173731576887	0.0025071759123660013	0.0	0.0	0.00793755649815729
Alkaloid and other secondary metabolite biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11229158194387966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysine metabolism	0.009391270262953636	0.0	0.0	0.012224885009216402	0.000942327933315126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003325942350332594	0.008447073985120965	0.007256933203841587	0.0	0.0032438634309157914
Cysteine and methionine metabolism	0.08066933819296915	0.0	0.0	0.0026315080866855488	0.0	0.0	0.0	0.0	0.0160888572590484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031395894069437933	0.0	0.16496476341147706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8802026960543147	0.0
Ubiquitin system	0.012800943587303088	0.001441399054218934	0.009975050379042316	0.004582495942581718	0.00540800403763562	0.0	0.0	0.009442333126852056	0.013877592517283453	0.0	0.0	0.3496636704565748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08577555396711936	0.0	0.0	0.0	0.0	0.26811008217034044	0.018358619881670667	0.004505233624689758	0.0038808596350081905	0.010041026354217369
RNA polymerase	0.004198502230925802	0.0009808690659415152	0.003262642740619902	0.0016058319115029953	0.0	0.0	0.012120852905003926	0.0	0.004778365189101262	0.0	0.0	0.0	0.0	0.0	0.0	0.02793153367963893	0.0	0.0	0.0	0.16911926202503844	0.0	0.0	0.0	0.0	0.0	0.0	0.04318507890961262	0.0	0.008578828099708643	0.0038866476434123785	0.0011751616716500937
Pathogenicity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
